Broad_Nationality_encoded,Stay_Category_encoded,Spend_Category_encoded,accom_type,London_or_out,Flow,Age,DayOfWeek,TripStartDay,Broad_Purpose_encoded,Business or Work,Education and Other,Holiday,VFF
UK,4-13 days,0-250 GBP,1,0,5.0,5,7,2,Business or Work,0.6,0.0,0.25,0.15
North America,4-13 days,1000-5000 GBP,1,0,1.0,4,4,3,Holiday,0.2,0.1,0.65,0.05
EU,4-13 days,500-1000 GBP,1,1,1.0,4,3,7,Holiday,0.0,0.0,1.0,0.0
UK,4-13 days,1000-5000 GBP,0,0,1.0,4,1,7,VFF,0.1,0.0,0.05,0.85
EU,,0-250 GBP,1,0,1.0,6,5,5,Business or Work,0.9215489997332103,0.0,0.03651335457914405,0.041937645687645686
South America,1-3 days,0-250 GBP,0,1,1.0,2,2,1,Education and Other,0.0,0.0,0.6812121212121212,0.3187878787878788
North America,1-3 days,0-250 GBP,1,1,5.0,2,5,3,Holiday,0.15,0.0,0.85,0.0
EU,4-13 days,500-1000 GBP,1,1,1.0,4,2,6,Holiday,0.17516053391053393,0.0,0.8248394660894661,0.0
UK,4-13 days,500-1000 GBP,0,0,1.0,7,3,1,VFF,0.0,0.0,0.1,0.9
EU,1-3 days,0-250 GBP,0,0,1.0,4,4,3,Business or Work,0.03,0.02,0.016666666666666666,0.9333333333333332
EU,1-3 days,500-1000 GBP,1,0,5.0,4,4,3,Business or Work,0.5,0.05,0.45,0.0
EU,4-13 days,0-250 GBP,2,0,1.0,6,5,1,Business or Work,0.1,0.0,0.85,0.05
Asia,1-3 days,1000-5000 GBP,1,1,1.0,6,6,5,Business or Work,0.9125,0.0,0.0875,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,6,2,6,VFF,0.0,0.0,0.1583866745999099,0.8416133254000903
South America,4-13 days,1000-5000 GBP,1,1,1.0,4,4,4,Business or Work,0.475,0.05,0.325,0.15
EU,,0-250 GBP,0,0,5.0,5,5,5,Business or Work,0.6535968210888287,0.0673138833672721,0.27908929554389916,0.0
EU,4-13 days,500-1000 GBP,0,1,5.0,2,5,6,Holiday,0.0,0.15,0.55,0.3
Africa,4-13 days,1000-5000 GBP,1,1,1.0,6,1,4,Holiday,0.705,0.0625,0.1625,0.06999999999999999
South America,4-13 days,250-500 GBP,1,1,5.0,2,7,4,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,250-500 GBP,1,0,1.0,5,6,2,Business or Work,0.3125,0.0,0.6875,0.0
EU,1-3 days,0-250 GBP,0,0,5.0,6,6,5,Business or Work,0.7842143232584408,0.0,0.06501696832579186,0.15076870841576726
Asia,4-13 days,1000-5000 GBP,1,0,1.0,4,1,2,Business or Work,0.7666666666666667,0.0,0.13333333333333333,0.1
South America,4-13 days,1000-5000 GBP,0,0,1.0,4,2,4,VFF,0.3683333333333333,0.05,0.15,0.43166666666666664
EU,,0-250 GBP,0,0,1.0,5,6,6,VFF,0.37916666666666665,0.5458333333333333,0.0,0.075
North America,4-13 days,0-250 GBP,0,1,1.0,6,7,1,VFF,0.2,0.0,0.1,0.7
EU,4-13 days,1000-5000 GBP,2,1,1.0,6,7,6,Holiday,0.25,0.1,0.25,0.4
EU,,0-250 GBP,0,0,5.0,6,5,5,Business or Work,0.757754329004329,0.0,0.24224567099567101,0.0
EU,1-3 days,250-500 GBP,0,0,1.0,2,1,6,Holiday,0.0,0.0,0.695645881895882,0.3043541181041181
EU,,0-250 GBP,1,0,1.0,6,3,3,Business or Work,1.0,0.0,0.0,0.0
Non-EU Europe,4-13 days,500-1000 GBP,0,0,1.0,5,6,1,Holiday,0.13333333333333333,0.016666666666666666,0.2875,0.5625
EU,14-27 days,250-500 GBP,0,1,1.0,4,2,2,Holiday,0.0,0.0,0.2633333333333333,0.7366666666666667
EU,4-13 days,250-500 GBP,1,0,5.0,8,4,7,Holiday,0.0,0.0,1.0,0.0
North America,14-27 days,1000-5000 GBP,1,0,1.0,5,5,5,Business or Work,0.325,0.0,0.675,0.0
EU,1-3 days,250-500 GBP,1,0,1.0,7,2,7,VFF,0.01111111111111111,0.01111111111111111,0.4438492063492063,0.5339285714285715
EU,4-13 days,0-250 GBP,0,0,5.0,4,2,6,Holiday,0.4564285714285715,0.0,0.16154761904761905,0.38202380952380954
EU,4-13 days,0-250 GBP,1,1,1.0,7,7,3,Business or Work,0.4666666666666667,0.13333333333333333,0.35,0.05
Asia,14-27 days,1000-5000 GBP,0,0,1.0,5,7,4,Holiday,0.1,0.0,0.55,0.35
North America,4-13 days,1000-5000 GBP,0,0,1.0,5,2,5,VFF,0.175,0.0,0.495,0.32999999999999996
Asia,4-13 days,500-1000 GBP,1,1,1.0,6,3,7,Holiday,0.7266666666666666,0.0,0.2733333333333333,0.0
North America,4-13 days,1000-5000 GBP,0,1,1.0,5,2,3,VFF,0.0,0.0,0.525,0.475
North America,4-13 days,500-1000 GBP,1,1,1.0,8,2,3,Holiday,0.0,0.0,0.9,0.1
EU,4-13 days,250-500 GBP,1,0,1.0,4,7,4,Holiday,0.13095238095238093,0.0,0.869047619047619,0.0
EU,,250-500 GBP,1,1,1.0,6,6,6,Business or Work,0.7680154567654567,0.0,0.23198454323454318,0.0
Africa,4-13 days,1000-5000 GBP,0,0,1.0,6,5,6,Education and Other,0.2,0.0,0.15,0.65
North America,4-13 days,500-1000 GBP,1,0,1.0,5,6,2,Business or Work,0.1525,0.0,0.48083333333333333,0.36666666666666664
EU,4-13 days,0-250 GBP,0,0,5.0,4,6,1,VFF,0.6733333333333333,0.0,0.2,0.12666666666666665
EU,1-3 days,0-250 GBP,0,0,5.0,5,4,3,Business or Work,1.0,0.0,0.0,0.0
Asia,1-3 days,500-1000 GBP,1,1,1.0,2,1,6,Education and Other,0.0,0.05,0.3833333333333333,0.5666666666666667
EU,,0-250 GBP,1,0,1.0,5,6,6,VFF,0.8997046091910812,0.0,0.04261227964788337,0.05768311116103551
Asia,1-3 days,250-500 GBP,1,1,1.0,6,7,5,Holiday,0.7,0.0,0.3,0.0
EU,4-13 days,500-1000 GBP,0,0,1.0,8,5,6,Holiday,0.0,0.0,0.7165079365079365,0.28349206349206346
UK,1-3 days,0-250 GBP,1,0,1.0,6,7,6,Business or Work,0.4666666666666666,0.0,0.075,0.4583333333333333
North America,4-13 days,1000-5000 GBP,1,0,1.0,5,4,2,Business or Work,0.2375,0.0,0.7625,0.0
North America,14-27 days,500-1000 GBP,0,0,1.0,7,5,2,VFF,0.0,0.0,0.5208333333333333,0.4791666666666667
EU,1-3 days,250-500 GBP,0,0,1.0,4,2,1,VFF,0.0,0.0,0.4794444444444445,0.5205555555555554
UK,1-3 days,1000-5000 GBP,0,0,5.0,6,2,7,VFF,0.0,0.0,0.15,0.85
EU,,250-500 GBP,0,0,1.0,7,5,5,Education and Other,0.75,0.05,0.1,0.1
EU,4-13 days,250-500 GBP,0,1,1.0,5,3,6,VFF,0.0,0.2875,0.0,0.7125
Non-EU Europe,1-3 days,1000-5000 GBP,1,1,1.0,5,5,3,Business or Work,0.85,0.0,0.0,0.15
EU,1-3 days,250-500 GBP,1,0,1.0,5,5,4,Business or Work,1.0,0.0,0.0,0.0
North America,14-27 days,1000-5000 GBP,1,1,1.0,8,3,4,Holiday,0.17833333333333332,0.0,0.8216666666666667,0.0
Asia,1-3 days,250-500 GBP,1,1,1.0,6,7,6,Holiday,0.5716666666666665,0.0,0.3950000000000001,0.03333333333333333
UK,14-27 days,250-500 GBP,0,0,1.0,4,6,6,VFF,0.0,0.0,0.0,1.0
North America,4-13 days,1000-5000 GBP,1,0,1.0,6,1,2,Business or Work,0.05,0.0,0.95,0.0
North America,4-13 days,500-1000 GBP,1,1,1.0,4,1,6,Business or Work,0.0,0.016666666666666666,0.9666666666666666,0.016666666666666666
EU,14-27 days,250-500 GBP,0,0,1.0,2,4,3,VFF,0.0,0.0,0.3,0.7
"Australia, NZ and Oceania",1-3 days,250-500 GBP,0,1,5.0,4,7,5,Holiday,0.1,0.1,0.5,0.3
"Australia, NZ and Oceania",1-3 months,1000-5000 GBP,0,0,1.0,8,3,1,VFF,0.0,0.0,0.3,0.7
EU,1-3 days,0-250 GBP,1,0,1.0,2,7,5,VFF,0.0,0.0,0.5630555555555555,0.43694444444444436
EU,4-13 days,1000-5000 GBP,1,1,5.0,5,6,2,Business or Work,0.6,0.0,0.25,0.15
Non-EU Europe,1-3 days,250-500 GBP,1,1,1.0,4,1,7,Holiday,0.0,0.0,0.9519607843137254,0.04803921568627451
UK,14-27 days,0-250 GBP,0,0,1.0,6,7,1,Business or Work,0.0,0.0,0.08083333333333334,0.9191666666666667
Asia,14-27 days,250-500 GBP,0,0,1.0,6,3,7,VFF,0.0,0.025,0.21333333333333332,0.7616666666666666
EU,1-3 days,,0,0,5.0,2,6,5,Business or Work,1.0,0.0,0.0,0.0
"Australia, NZ and Oceania",14-27 days,1000-5000 GBP,2,0,1.0,8,6,1,VFF,0.25,0.0,0.275,0.475
Africa,1-3 days,1000-5000 GBP,1,0,1.0,6,6,4,Business or Work,0.9,0.0,0.1,0.0
Asia,4-13 days,0-250 GBP,0,0,1.0,7,5,2,VFF,0.0,0.0,0.03333333333333333,0.9666666666666668
EU,1-3 months,more than 5000 GBP,1,0,1.0,6,7,7,Business or Work,0.7,0.1,0.1,0.1
UK,1-3 months,0-250 GBP,0,0,1.0,5,4,3,VFF,0.175,0.0,0.05,0.775
Asia,1-3 days,250-500 GBP,0,1,1.0,2,1,6,Holiday,0.05,0.0,0.6919047619047618,0.2580952380952381
South America,14-27 days,1000-5000 GBP,0,1,1.0,5,7,3,VFF,0.2,0.2,0.1,0.5
North America,4-13 days,1000-5000 GBP,0,0,1.0,6,1,2,Business or Work,0.07666666666666666,0.35,0.22333333333333333,0.35000000000000003
EU,14-27 days,1000-5000 GBP,1,0,5.0,6,7,1,Holiday,0.17833333333333332,0.0,0.7716666666666667,0.05
Asia,4-13 days,500-1000 GBP,1,0,1.0,3,4,5,Holiday,0.22166666666666662,0.0,0.7283333333333333,0.05
EU,,0-250 GBP,0,0,5.0,6,6,6,Business or Work,1.0,0.0,0.0,0.0
UK,1-3 months,1000-5000 GBP,0,0,1.0,7,4,5,Holiday,0.0,0.1,0.15,0.75
North America,1-3 days,1000-5000 GBP,1,0,1.0,5,6,5,Business or Work,1.0,0.0,0.0,0.0
North America,4-13 days,1000-5000 GBP,1,1,1.0,6,2,5,Holiday,0.0,0.0,0.7869047619047619,0.2130952380952381
UK,4-13 days,0-250 GBP,0,0,5.0,5,1,4,VFF,0.0,0.4458333333333333,0.5041666666666667,0.05
North America,4-13 days,1000-5000 GBP,1,0,1.0,7,7,5,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,500-1000 GBP,0,0,5.0,6,5,7,Holiday,0.1,0.0,0.4,0.5
Africa,4-13 days,500-1000 GBP,1,1,1.0,5,6,7,Business or Work,0.4,0.0,0.425,0.175
EU,4-13 days,0-250 GBP,0,0,1.0,7,7,2,Holiday,0.7,0.025,0.0,0.275
EU,,0-250 GBP,1,1,5.0,2,1,1,Holiday,0.0,0.0,0.95,0.05
UK,4-13 days,250-500 GBP,0,0,1.0,7,2,7,VFF,0.0,0.0,0.0,1.0
UK,4-13 days,0-250 GBP,0,0,1.0,4,5,6,Business or Work,0.0,0.0,0.0,1.0
EU,1-3 days,250-500 GBP,1,0,1.0,5,5,3,Business or Work,0.9212419116830881,0.0,0.07875808831691183,0.0
UK,1-3 months,0-250 GBP,0,0,5.0,8,1,1,Holiday,0.05,0.0,0.05,0.9
UK,4-13 days,1000-5000 GBP,0,0,1.0,6,6,3,Business or Work,0.1,0.0,0.0,0.9
North America,14-27 days,0-250 GBP,0,0,1.0,7,1,2,VFF,0.0,0.0,0.125,0.875
Asia,4-13 days,250-500 GBP,1,0,1.0,5,5,2,Business or Work,0.19333333333333333,0.05,0.0,0.7566666666666667
EU,4-13 days,0-250 GBP,0,0,1.0,8,6,6,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,0-250 GBP,0,0,5.0,4,3,2,Business or Work,0.9092088467088468,0.0,0.09079115329115328,0.0
EU,4-13 days,500-1000 GBP,2,1,1.0,5,5,6,Holiday,0.0,0.0,1.0,0.0
North America,1-3 days,500-1000 GBP,0,1,5.0,5,2,7,Holiday,0.45,0.08,0.31,0.16
EU,4-13 days,250-500 GBP,0,0,1.0,7,4,1,VFF,0.0,0.0,0.7505555555555555,0.2494444444444444
Non-EU Europe,1-3 days,1000-5000 GBP,1,1,1.0,4,1,6,Holiday,0.0,0.0,1.0,0.0
EU,1-3 months,more than 5000 GBP,0,0,1.0,2,7,3,VFF,0.1,0.6,0.1,0.2
EU,1-3 days,0-250 GBP,1,1,5.0,6,4,2,VFF,0.05,0.0,0.95,0.0
UK,14-27 days,0-250 GBP,0,1,1.0,4,4,5,VFF,0.0,0.0,0.0,1.0
North America,4-13 days,0-250 GBP,0,0,1.0,8,1,6,VFF,0.05,0.008333333333333333,0.4833333333333334,0.45833333333333337
EU,1-3 months,250-500 GBP,0,0,1.0,5,5,4,VFF,0.15,0.0,0.35,0.5
EU,1-3 days,500-1000 GBP,1,1,1.0,5,1,7,VFF,0.10077741702741702,0.0,0.8201352813852815,0.07908730158730158
EU,4-13 days,250-500 GBP,0,1,1.0,5,3,7,Holiday,0.0,0.016666666666666666,0.95,0.03333333333333333
UK,4-13 days,1000-5000 GBP,0,0,1.0,4,6,5,Business or Work,0.05,0.0,0.025,0.925
EU,4-13 days,500-1000 GBP,0,0,1.0,2,4,6,Holiday,0.0,0.05,0.8083333333333333,0.14166666666666666
EU,1-3 days,0-250 GBP,1,0,1.0,3,6,5,Business or Work,0.05,0.0,0.5708333333333333,0.37916666666666665
EU,1-3 days,0-250 GBP,0,1,1.0,4,2,7,VFF,0.0,0.0,0.2439174233405304,0.7560825766594698
UK,14-27 days,1000-5000 GBP,0,0,1.0,6,5,1,VFF,0.0,0.0,0.15,0.85
EU,,0-250 GBP,1,0,1.0,4,1,1,Holiday,0.16983086358086358,0.06942030192030192,0.6608205683205683,0.09992826617826618
EU,,0-250 GBP,0,1,5.0,5,5,5,Business or Work,0.7648809523809523,0.0,0.23511904761904762,0.0
North America,1-3 days,500-1000 GBP,0,0,1.0,7,1,7,Business or Work,0.0,0.0,0.35,0.65
EU,4-13 days,250-500 GBP,0,0,1.0,6,3,1,Holiday,0.0,0.0,0.4083333333333333,0.5916666666666667
Asia,1-3 days,500-1000 GBP,0,0,1.0,5,7,5,Business or Work,0.4133333333333333,0.0,0.025,0.5616666666666668
North America,4-13 days,250-500 GBP,1,1,1.0,7,2,2,Holiday,0.1,0.0,0.85,0.05
EU,4-13 days,500-1000 GBP,1,0,5.0,5,2,6,Holiday,0.2,0.0,0.8,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,5,2,5,VFF,0.0,0.0,0.30446969696969706,0.6955303030303032
South America,14-27 days,500-1000 GBP,1,1,1.0,5,3,4,VFF,0.05,0.05,0.85,0.05
EU,14-27 days,1000-5000 GBP,0,0,1.0,4,3,2,Holiday,0.2,0.2,0.25,0.35
Asia,1-3 days,,1,1,1.0,6,6,4,Business or Work,0.6904166666666666,0.0,0.30958333333333327,0.0
EU,1-3 days,,0,0,5.0,6,7,6,Business or Work,1.0,0.0,0.0,0.0
North America,1-3 days,0-250 GBP,1,0,1.0,4,2,1,VFF,0.0,0.05333333333333333,0.7833333333333334,0.16333333333333333
EU,,250-500 GBP,0,0,1.0,5,5,5,Business or Work,0.8737842712842714,0.0,0.1262157287157287,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,7,2,1,VFF,0.08829365079365079,0.0,0.27002344877344875,0.6416829004329004
EU,4-13 days,500-1000 GBP,1,0,5.0,6,2,3,VFF,0.4,0.0,0.6,0.0
UK,1-3 days,0-250 GBP,0,0,1.0,6,1,6,VFF,0.0,0.0,0.017857142857142856,0.9821428571428571
EU,4-13 days,0-250 GBP,1,0,5.0,8,1,3,Holiday,0.0,0.0,0.65,0.35
EU,1-3 days,250-500 GBP,0,0,1.0,6,5,4,Business or Work,0.7785066322566322,0.0,0.0,0.22149336774336775
EU,,0-250 GBP,1,0,1.0,6,3,3,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 days,1000-5000 GBP,1,1,1.0,5,6,5,Holiday,0.8876022588522592,0.0,0.11239774114774115,0.0
EU,1-3 days,0-250 GBP,0,0,5.0,6,6,5,Business or Work,0.7842143232584408,0.0,0.06501696832579186,0.15076870841576726
"Australia, NZ and Oceania",14-27 days,250-500 GBP,2,1,1.0,4,3,3,VFF,0.0,0.35,0.65,0.0
Asia,4-13 days,500-1000 GBP,0,1,1.0,7,2,4,VFF,0.05,0.0,0.15,0.8
UK,4-13 days,0-250 GBP,0,0,1.0,6,3,6,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,0-250 GBP,1,0,1.0,2,2,7,Holiday,0.0,0.0,0.653452380952381,0.34654761904761905
Africa,14-27 days,500-1000 GBP,0,1,1.0,6,1,2,VFF,0.0,0.0,0.35,0.65
UK,1-3 months,0-250 GBP,0,1,1.0,5,6,7,Holiday,0.2,0.05,0.05,0.7
EU,1-3 days,250-500 GBP,1,1,1.0,7,1,6,Holiday,0.0,0.0,1.0,0.0
Africa,4-13 days,0-250 GBP,0,0,5.0,5,4,6,VFF,0.08035714285714286,0.0,0.6,0.3196428571428571
EU,1-3 days,250-500 GBP,1,0,1.0,4,5,4,Business or Work,0.8425960314195609,0.0,0.15740396858043917,0.0
EU,4-13 days,1000-5000 GBP,1,0,5.0,5,5,2,Business or Work,0.7,0.0,0.3,0.0
Asia,4-13 days,1000-5000 GBP,1,0,1.0,4,3,6,Holiday,0.03333333333333333,0.0,0.9666666666666666,0.0
EU,1-3 days,1000-5000 GBP,1,1,1.0,6,3,2,Business or Work,0.4408333333333334,0.4591666666666666,0.1,0.0
EU,1-3 days,250-500 GBP,1,1,1.0,5,6,4,Business or Work,0.2517785931388873,0.0,0.7482214068611128,0.0
EU,1-3 days,500-1000 GBP,1,0,1.0,5,4,3,Business or Work,1.0,0.0,0.0,0.0
UK,4-13 days,1000-5000 GBP,0,0,1.0,4,7,5,VFF,0.025,0.15,0.0,0.825
EU,1-3 days,250-500 GBP,1,0,1.0,6,2,7,Holiday,0.16441017316017312,0.1110714285714286,0.5818777056277056,0.14264069264069262
EU,1-3 days,250-500 GBP,1,0,1.0,5,7,6,Holiday,0.85,0.0,0.11666666666666667,0.03333333333333333
EU,1-3 months,1000-5000 GBP,0,0,1.0,8,4,6,Holiday,0.0,0.0,0.05,0.95
North America,1-3 days,1000-5000 GBP,1,1,1.0,6,5,3,Business or Work,0.908812506937507,0.0,0.09118749306249306,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,7,6,7,VFF,0.0,0.0,0.37392857142857144,0.6260714285714285
EU,1-3 days,0-250 GBP,2,0,1.0,5,2,1,Business or Work,0.0,0.0,0.9466666666666667,0.05333333333333333
EU,1-3 days,500-1000 GBP,1,0,1.0,5,4,3,Business or Work,1.0,0.0,0.0,0.0
EU,,250-500 GBP,1,1,5.0,6,3,3,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 days,500-1000 GBP,1,1,1.0,7,7,6,Business or Work,0.27999999999999997,0.0,0.72,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,5,7,6,VFF,0.19501082251082247,0.0,0.402747113997114,0.4022420634920635
EU,1-3 days,1000-5000 GBP,2,0,1.0,5,2,7,Holiday,0.15,0.0,0.775,0.075
UK,1-3 days,0-250 GBP,0,1,1.0,4,6,4,Business or Work,0.3083333333333333,0.0,0.1,0.5916666666666666
Asia,4-13 days,1000-5000 GBP,0,0,1.0,5,2,1,Holiday,0.7916666666666667,0.0,0.15833333333333333,0.05
Non-EU Europe,4-13 days,250-500 GBP,1,1,1.0,2,4,1,Holiday,0.0,0.0,0.7608333333333334,0.23916666666666667
UK,1-3 months,0-250 GBP,2,0,1.0,7,1,7,VFF,0.15,0.0,0.15,0.7
North America,1-3 days,0-250 GBP,0,1,1.0,2,4,3,VFF,0.05,0.05,0.15,0.75
EU,4-13 days,500-1000 GBP,1,0,1.0,4,3,7,VFF,0.0375,0.0,0.9375,0.025
Asia,4-13 days,500-1000 GBP,1,0,1.0,5,6,1,Holiday,0.0,0.05,0.9,0.05
Africa,4-13 days,1000-5000 GBP,0,0,1.0,5,5,6,VFF,0.35,0.0,0.23333333333333334,0.4166666666666667
UK,1-3 days,0-250 GBP,1,0,5.0,6,5,3,Holiday,0.3,0.1,0.2,0.4
Asia,4-13 days,1000-5000 GBP,1,1,1.0,4,7,4,Holiday,1.0,0.0,0.0,0.0
Asia,4-13 days,1000-5000 GBP,0,0,1.0,6,6,3,VFF,0.9083333333333332,0.0,0.09166666666666666,0.0
UK,4-13 days,1000-5000 GBP,1,1,1.0,5,5,1,Business or Work,0.09,0.05,0.01,0.85
North America,1-3 days,500-1000 GBP,0,1,1.0,6,2,7,Holiday,0.1,0.0,0.7,0.2
EU,1-3 days,500-1000 GBP,1,0,1.0,5,4,2,Business or Work,0.5905952380952381,0.0,0.40940476190476194,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,2,4,1,Education and Other,0.0,0.0,0.05,0.95
EU,1-3 days,250-500 GBP,0,0,1.0,7,4,2,Holiday,0.0,0.0,0.4866666666666667,0.5133333333333333
EU,4-13 days,250-500 GBP,0,1,1.0,2,2,3,VFF,0.0,0.0,0.65,0.35
EU,1-3 days,0-250 GBP,0,1,1.0,7,7,6,Holiday,0.05,0.0,0.11666666666666667,0.8333333333333333
EU,14-27 days,250-500 GBP,0,0,5.0,7,3,4,Holiday,0.0,0.0,0.4,0.6
North America,4-13 days,1000-5000 GBP,1,0,1.0,5,7,4,Business or Work,0.9666666666666668,0.0,0.03333333333333333,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,5,2,1,VFF,0.0,0.0,0.18309149184149184,0.8169085081585081
EU,4-13 days,250-500 GBP,1,1,1.0,5,3,6,Holiday,0.21864177489177483,0.0,0.7813582251082252,0.0
EU,,250-500 GBP,1,1,1.0,6,3,3,Business or Work,1.0,0.0,0.0,0.0
North America,4-13 days,1000-5000 GBP,1,1,5.0,6,4,3,Holiday,0.25,0.0,0.75,0.0
EU,4-13 days,250-500 GBP,0,0,1.0,7,3,7,VFF,0.0,0.08286075036075036,0.2967046842046842,0.6204345654345654
EU,1-3 days,500-1000 GBP,1,0,5.0,2,2,1,Holiday,0.0,0.0,0.95,0.05
EU,1-3 days,500-1000 GBP,1,1,1.0,5,5,4,Business or Work,1.0,0.0,0.0,0.0
Asia,4-13 days,0-250 GBP,0,0,1.0,8,1,6,VFF,0.0,0.0,0.0,1.0
Non-EU Europe,,250-500 GBP,0,0,1.0,4,5,5,Business or Work,0.825,0.05,0.025,0.1
EU,1-3 days,250-500 GBP,2,0,1.0,5,1,7,Holiday,0.0,0.0,0.665,0.335
UK,14-27 days,0-250 GBP,0,0,1.0,5,5,2,VFF,0.0,0.0,0.05,0.95
UK,1-3 days,250-500 GBP,0,0,1.0,6,7,6,Holiday,0.0,0.0,0.0,1.0
North America,4-13 days,500-1000 GBP,0,0,1.0,6,2,7,VFF,0.005,0.0,0.04666666666666667,0.9483333333333335
EU,1-3 days,0-250 GBP,2,0,1.0,5,5,3,Business or Work,0.19230769230769232,0.0,0.6076923076923076,0.2
EU,4-13 days,500-1000 GBP,1,0,1.0,4,1,2,Holiday,0.05,0.05,0.3,0.6
North America,4-13 days,0-250 GBP,0,1,1.0,2,4,1,Holiday,0.0,0.05,0.05,0.9
North America,4-13 days,250-500 GBP,0,0,1.0,6,7,2,VFF,0.07083333333333333,0.1375,0.2916666666666667,0.5
EU,4-13 days,0-250 GBP,0,0,1.0,6,6,2,VFF,0.2716666666666666,0.0,0.16208333333333333,0.5662499999999999
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1,1,1.0,5,7,7,VFF,0.4166666666666667,0.0,0.5833333333333333,0.0
EU,4-13 days,0-250 GBP,0,1,5.0,6,5,2,Business or Work,0.1769230769230769,0.0,0.3076923076923077,0.5153846153846154
EU,4-13 days,0-250 GBP,0,0,1.0,4,5,6,VFF,0.0,0.0,0.09936618936618938,0.9006338106338105
UK,14-27 days,1000-5000 GBP,1,0,5.0,4,7,6,Holiday,0.3,0.2,0.35,0.15
EU,14-27 days,1000-5000 GBP,1,0,5.0,6,5,6,Holiday,0.05,0.0,0.95,0.0
North America,4-13 days,500-1000 GBP,0,0,1.0,2,5,6,VFF,0.0,0.075,0.45,0.475
North America,1-3 days,500-1000 GBP,1,1,1.0,5,2,7,Business or Work,0.5483333333333333,0.0,0.45166666666666666,0.0
EU,1-3 days,,0,0,5.0,6,4,3,Business or Work,1.0,0.0,0.0,0.0
Non-EU Europe,1-3 days,0-250 GBP,0,0,1.0,4,6,4,VFF,0.19166666666666668,0.2125,0.3958333333333333,0.2
EU,1-3 days,250-500 GBP,1,1,1.0,5,3,1,Holiday,0.11347786200727376,0.0,0.8865221379927263,0.0
EU,4-13 days,500-1000 GBP,0,0,1.0,7,5,7,VFF,0.0,0.0,0.95,0.05
EU,14-27 days,1000-5000 GBP,0,1,1.0,2,7,1,Holiday,0.0,0.9,0.1,0.0
North America,1-3 days,1000-5000 GBP,1,1,1.0,4,6,5,Business or Work,0.85,0.0,0.15,0.0
EU,4-13 days,250-500 GBP,1,1,1.0,5,4,1,Holiday,0.0,0.0,1.0,0.0
Asia,4-13 days,1000-5000 GBP,1,0,1.0,4,4,4,Holiday,0.18571428571428572,0.1,0.5642857142857143,0.15
Asia,4-13 days,250-500 GBP,1,0,1.0,4,7,1,Holiday,0.4875,0.0,0.5125,0.0
EU,1-3 months,1000-5000 GBP,0,0,1.0,2,4,1,VFF,0.0,0.85,0.05,0.1
North America,4-13 days,500-1000 GBP,1,1,1.0,6,3,4,Holiday,0.7433333333333334,0.0,0.25666666666666665,0.0
EU,4-13 days,250-500 GBP,1,0,1.0,5,7,3,Business or Work,0.016666666666666666,0.0,0.9833333333333332,0.0
EU,1-3 days,0-250 GBP,0,0,5.0,7,6,4,Business or Work,0.503452380952381,0.0,0.0,0.496547619047619
EU,4-13 days,0-250 GBP,0,0,5.0,6,3,5,Business or Work,0.225,0.0,0.0,0.775
EU,4-13 days,0-250 GBP,0,0,5.0,2,3,6,VFF,0.6416666666666667,0.008333333333333333,0.075,0.275
EU,1-3 days,500-1000 GBP,0,0,1.0,2,1,6,Holiday,0.0,0.05,0.9428571428571428,0.007142857142857143
North America,1-3 days,1000-5000 GBP,1,1,1.0,7,5,3,Business or Work,0.5756349206349206,0.0,0.21557539682539684,0.20878968253968253
EU,4-13 days,1000-5000 GBP,1,0,1.0,6,6,3,Business or Work,1.0,0.0,0.0,0.0
UK,4-13 days,250-500 GBP,0,0,5.0,7,7,1,VFF,0.0,0.0,0.0,1.0
North America,14-27 days,250-500 GBP,0,0,1.0,8,6,5,VFF,0.0,0.0,0.15,0.85
North America,1-3 days,500-1000 GBP,1,0,1.0,5,1,6,Holiday,0.37916666666666665,0.0,0.39166666666666666,0.22916666666666669
"Australia, NZ and Oceania",1-3 days,0-250 GBP,0,0,1.0,5,3,2,VFF,0.0,0.0,0.08333333333333333,0.9166666666666666
"Australia, NZ and Oceania",14-27 days,1000-5000 GBP,1,0,1.0,7,4,4,VFF,0.25,0.0,0.65,0.1
EU,4-13 days,1000-5000 GBP,1,0,1.0,6,5,6,Business or Work,0.5766666666666665,0.0,0.3733333333333333,0.05
EU,1-3 days,0-250 GBP,0,0,5.0,5,7,6,Business or Work,0.8208147408147408,0.0,0.0,0.1791852591852592
UK,14-27 days,250-500 GBP,0,0,1.0,8,2,3,VFF,0.0,0.0,0.1,0.9
Asia,4-13 days,500-1000 GBP,1,1,1.0,8,2,3,Holiday,0.15,0.0,0.75,0.1
