Broad_Nationality_encoded,Stay_Category_encoded,Spend_Category_encoded,accom_type,London_or_out,Flow,Age,DayOfWeek,TripStartDay,Broad_Purpose_encoded,Business or Work,Education and Other,Holiday,VFF
EU,4-13 days,250-500 GBP,2,1,1.0,5,6,3.0,Business or Work,0.05,0.05,0.85,0.05
Asia,1-3 days,more than 5000 GBP,1,0,1.0,6,1,6.0,Business or Work,0.15,0.0,0.6707142857142857,0.1792857142857143
UK,14-27 days,1000-5000 GBP,0,0,1.0,6,2,1.0,VFF,0.05,0.0,0.0,0.95
EU,1-3 days,0-250 GBP,1,0,1.0,4,5,4.0,Holiday,0.2040494227994228,0.0,0.7959505772005772,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,7,3,4.0,VFF,0.0,0.0,0.0,1.0
Asia,4-13 days,1000-5000 GBP,1,1,1.0,5,1,2.0,Holiday,0.0,0.0,0.9,0.1
North America,4-13 days,1000-5000 GBP,1,1,1.0,6,7,1.0,Holiday,0.4390476190476191,0.0,0.560952380952381,0.0
UK,14-27 days,500-1000 GBP,1,0,1.0,7,2,3.0,VFF,0.05,0.0,0.075,0.875
EU,,,0,0,5.0,4,2,2.0,Business or Work,1.0,0.0,0.0,0.0
Africa,14-27 days,250-500 GBP,0,0,1.0,4,5,1.0,VFF,0.05,0.1,0.05,0.8
EU,4-13 days,0-250 GBP,0,0,1.0,5,4,1.0,VFF,0.05,0.0,0.0,0.95
North America,1-3 days,0-250 GBP,1,1,1.0,7,4,2.0,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,1000-5000 GBP,1,0,1.0,7,5,2.0,Holiday,0.18761904761904763,0.0,0.5855952380952381,0.2267857142857143
UK,4-13 days,500-1000 GBP,0,0,1.0,6,7,2.0,Business or Work,0.0,0.0,0.0,1.0
EU,,250-500 GBP,1,1,5.0,5,4,4.0,Business or Work,1.0,0.0,0.0,0.0
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,0,0,1.0,4,4,2.0,VFF,0.0,0.0,0.15,0.85
EU,1-3 days,0-250 GBP,0,0,5.0,7,2,7.0,Business or Work,0.809280303030303,0.0,0.0,0.19071969696969698
Non-EU Europe,4-13 days,1000-5000 GBP,1,1,1.0,7,1,1.0,Holiday,0.0,0.0,0.95,0.05
Asia,,0-250 GBP,0,1,1.0,4,7,7.0,VFF,0.2583333333333333,0.0,0.4416666666666666,0.3
Asia,1-3 days,0-250 GBP,1,0,1.0,5,5,3.0,Holiday,0.5866468253968253,0.0,0.2916468253968254,0.12170634920634922
EU,1-3 days,0-250 GBP,0,0,1.0,6,7,6.0,VFF,0.0,0.0,0.2951838301877001,0.7048161698122998
EU,1-3 days,0-250 GBP,1,1,5.0,4,5,4.0,Holiday,0.43380952380952376,0.07714285714285715,0.28904761904761905,0.2
EU,4-13 days,0-250 GBP,0,0,5.0,4,7,6.0,VFF,0.04714285714285714,0.0,0.2546428571428571,0.6982142857142857
North America,1-3 days,0-250 GBP,1,0,1.0,6,1,6.0,Business or Work,0.05,0.4,0.5,0.05
EU,1-3 days,0-250 GBP,0,0,1.0,6,2,1.0,VFF,0.0,0.0,0.024333333333333335,0.9756666666666668
UK,4-13 days,1000-5000 GBP,1,0,1.0,6,1,5.0,Business or Work,0.05,0.0,0.6916666666666667,0.2583333333333333
UK,4-13 days,250-500 GBP,0,1,5.0,4,1,4.0,Business or Work,0.3,0.0,0.0,0.7
North America,4-13 days,0-250 GBP,0,1,1.0,6,7,1.0,VFF,0.0,0.0,0.175,0.825
North America,4-13 days,500-1000 GBP,2,1,1.0,4,3,4.0,VFF,0.0,0.0,0.95,0.05
UK,14-27 days,500-1000 GBP,0,0,1.0,4,4,5.0,VFF,0.0,0.0,0.0,1.0
North America,4-13 days,1000-5000 GBP,1,1,1.0,4,6,2.0,Business or Work,0.5416666666666667,0.0,0.4583333333333333,0.0
EU,4-13 days,0-250 GBP,0,0,5.0,4,1,2.0,VFF,0.0125,0.0,0.1,0.8875
EU,4-13 days,500-1000 GBP,1,0,1.0,5,2,3.0,Holiday,0.25,0.0,0.75,0.0
EU,1-3 days,0-250 GBP,0,1,5.0,4,2,7.0,VFF,0.5,0.0,0.058333333333333334,0.4416666666666666
EU,4-13 days,0-250 GBP,0,1,1.0,2,5,3.0,VFF,0.0,0.0,0.2,0.8
North America,1-3 days,250-500 GBP,1,0,1.0,6,5,4.0,Holiday,0.2822222222222222,0.0,0.4530555555555556,0.2647222222222223
North America,14-27 days,500-1000 GBP,1,0,1.0,8,5,1.0,Holiday,0.1,0.0,0.8,0.1
EU,1-3 days,0-250 GBP,1,0,1.0,4,5,3.0,VFF,0.7008333333333334,0.0,0.2991666666666667,0.0
EU,4-13 days,250-500 GBP,1,1,5.0,2,3,4.0,Holiday,0.1,0.0,0.9,0.0
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,0,1,1.0,4,6,3.0,VFF,0.0,0.0,0.45,0.55
EU,1-3 days,0-250 GBP,0,0,1.0,5,7,6.0,VFF,0.0,0.0,0.0724232200367662,0.927576779963234
EU,4-13 days,500-1000 GBP,2,0,5.0,8,7,4.0,VFF,0.0,0.0,0.5266666666666666,0.47333333333333333
Africa,1-3 months,1000-5000 GBP,0,0,1.0,7,2,2.0,VFF,0.0,0.1,0.0,0.9
North America,4-13 days,1000-5000 GBP,1,1,1.0,5,7,1.0,Holiday,0.2270658508158508,0.0,0.5554108391608392,0.21752331002331
South America,1-3 days,250-500 GBP,1,1,1.0,5,6,4.0,Holiday,0.0,0.0,1.0,0.0
EU,1-3 days,500-1000 GBP,1,1,1.0,6,1,6.0,Business or Work,0.06230788144603934,0.039269077327900866,0.8984230412260598,0.0
EU,1-3 days,0-250 GBP,1,0,1.0,5,7,6.0,VFF,0.25743906012288365,0.0,0.24442520306490892,0.4981357368122074
North America,14-27 days,1000-5000 GBP,0,0,1.0,7,3,4.0,VFF,0.0,0.0,0.0,1.0
UK,1-3 days,0-250 GBP,1,1,1.0,5,1,7.0,Holiday,0.875,0.0,0.025,0.1
EU,1-3 days,250-500 GBP,1,1,1.0,2,7,5.0,VFF,0.0,0.0,1.0,0.0
UK,14-27 days,1000-5000 GBP,2,0,1.0,5,5,7.0,VFF,0.1,0.0,0.45,0.45
EU,4-13 days,250-500 GBP,1,0,1.0,4,1,3.0,Holiday,0.0,0.0,0.5583333333333333,0.4416666666666666
EU,1-3 days,250-500 GBP,2,0,5.0,7,3,1.0,Holiday,0.05,0.0,0.675,0.275
North America,4-13 days,1000-5000 GBP,1,1,1.0,6,1,3.0,Holiday,0.49444444444444446,0.008333333333333333,0.49722222222222223,0.0
North America,14-27 days,0-250 GBP,0,0,1.0,2,2,6.0,VFF,0.0,0.05,0.2,0.75
EU,1-3 days,0-250 GBP,1,1,1.0,6,1,6.0,Business or Work,0.0,0.0,1.0,0.0
EU,1-3 days,1000-5000 GBP,1,1,5.0,6,7,5.0,Holiday,0.05,0.0,0.9208333333333334,0.029166666666666664
Asia,4-13 days,1000-5000 GBP,1,1,1.0,2,7,6.0,Holiday,0.0,0.0,0.9,0.1
EU,14-27 days,500-1000 GBP,0,0,1.0,8,4,2.0,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,250-500 GBP,1,0,1.0,6,7,6.0,Holiday,0.08660853180318283,0.0,0.6663134171479423,0.2470780510488748
Asia,14-27 days,1000-5000 GBP,0,1,1.0,6,5,6.0,VFF,0.0,0.05,0.2,0.75
UK,14-27 days,0-250 GBP,0,0,1.0,7,2,5.0,Business or Work,0.0,0.0,0.08809523809523809,0.911904761904762
North America,4-13 days,1000-5000 GBP,0,0,1.0,7,4,2.0,VFF,0.0,0.0,0.35,0.65
Non-EU Europe,4-13 days,500-1000 GBP,2,0,1.0,2,6,2.0,Holiday,0.05,0.3,0.5833333333333333,0.06666666666666667
North America,,0-250 GBP,1,0,1.0,8,1,1.0,Education and Other,0.0,0.0,0.6900000000000001,0.31
EU,1-3 months,1000-5000 GBP,0,0,5.0,8,3,4.0,Holiday,0.0,0.0,0.5283333333333333,0.4716666666666667
EU,4-13 days,0-250 GBP,0,0,5.0,6,1,5.0,VFF,0.4417857142857143,0.0,0.0,0.5582142857142858
EU,1-3 days,500-1000 GBP,1,0,1.0,6,4,3.0,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 days,500-1000 GBP,1,0,1.0,2,1,6.0,Holiday,0.0,0.0125,0.9875,0.0
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,2,0,1.0,5,5,3.0,VFF,0.15,0.05,0.475,0.325
EU,1-3 months,,1,0,1.0,5,5,7.0,VFF,0.5916666666666666,0.05,0.058333333333333334,0.3
EU,4-13 days,500-1000 GBP,1,0,1.0,6,6,3.0,Business or Work,0.0,0.0,1.0,0.0
EU,4-13 days,250-500 GBP,0,0,1.0,4,2,5.0,VFF,0.0,0.0,0.4327734765234766,0.5672265234765235
North America,1-3 days,0-250 GBP,1,1,1.0,4,4,3.0,Holiday,0.4416666666666666,0.0,0.5583333333333333,0.0
North America,1-3 months,1000-5000 GBP,2,0,1.0,7,3,5.0,VFF,0.2875,0.0,0.5,0.2125
North America,4-13 days,1000-5000 GBP,1,1,5.0,6,1,4.0,Holiday,0.7291666666666666,0.0,0.2208333333333333,0.05
EU,1-3 days,500-1000 GBP,1,0,1.0,2,6,4.0,Holiday,0.0125,0.0,0.9875,0.0
Asia,4-13 days,more than 5000 GBP,1,1,1.0,6,1,2.0,Holiday,0.25,0.0,0.75,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,5,7,5.0,Holiday,0.04758542091436827,0.0,0.16077042547970666,0.791644153605925
EU,4-13 days,0-250 GBP,0,0,1.0,2,4,4.0,VFF,0.0,0.0,0.75,0.25
EU,4-13 days,250-500 GBP,0,0,1.0,4,2,5.0,Holiday,0.0,0.0,0.4327734765234766,0.5672265234765235
Asia,14-27 days,1000-5000 GBP,0,0,1.0,7,1,4.0,Holiday,0.0,0.0,0.05,0.95
EU,1-3 days,250-500 GBP,0,0,1.0,4,1,6.0,VFF,0.0,0.04759611984814824,0.34107881297764664,0.6113250671742051
North America,4-13 days,more than 5000 GBP,1,1,1.0,5,7,6.0,Business or Work,0.47000000000000003,0.0,0.43,0.1
EU,,0-250 GBP,1,1,5.0,2,6,6.0,Holiday,1.0,0.0,0.0,0.0
EU,14-27 days,1000-5000 GBP,1,0,5.0,5,6,4.0,Business or Work,0.225,0.0,0.7,0.075
EU,1-3 days,0-250 GBP,0,1,1.0,7,1,6.0,VFF,0.0,0.0,0.2719047619047619,0.728095238095238
UK,4-13 days,0-250 GBP,0,0,1.0,4,7,1.0,VFF,0.0,0.0,0.0,1.0
Asia,4-13 days,0-250 GBP,1,0,1.0,6,7,3.0,Holiday,0.5833333333333334,0.0,0.2,0.2166666666666667
UK,4-13 days,1000-5000 GBP,0,0,1.0,7,7,6.0,VFF,0.0,0.05,0.15,0.8
EU,4-13 days,500-1000 GBP,0,0,5.0,5,1,7.0,Business or Work,0.15,0.05,0.5,0.3
Non-EU Europe,14-27 days,1000-5000 GBP,0,0,1.0,6,5,7.0,VFF,0.0,0.0,0.275,0.725
North America,4-13 days,1000-5000 GBP,1,0,1.0,6,6,7.0,Business or Work,0.0,0.0,1.0,0.0
North America,4-13 days,1000-5000 GBP,1,0,1.0,6,5,5.0,Holiday,0.04583333333333333,0.0,0.9541666666666668,0.0
EU,,0-250 GBP,0,0,5.0,4,3,3.0,Business or Work,1.0,0.0,0.0,0.0
Asia,1-3 months,1000-5000 GBP,2,0,1.0,4,7,5.0,Holiday,0.65,0.15,0.2,0.0
EU,1-3 months,1000-5000 GBP,0,0,1.0,7,2,5.0,VFF,0.0,0.0,0.0,1.0
EU,14-27 days,1000-5000 GBP,1,0,1.0,5,5,7.0,Business or Work,0.15416666666666667,0.0,0.7458333333333332,0.1
EU,1-3 days,0-250 GBP,1,1,5.0,4,4,3.0,Holiday,0.6833333333333333,0.0,0.31666666666666665,0.0
EU,1-3 days,250-500 GBP,1,0,5.0,7,4,3.0,Holiday,0.22142857142857145,0.0,0.7785714285714286,0.0
EU,1-3 days,250-500 GBP,1,1,1.0,5,7,6.0,Holiday,0.0,0.0,0.8458020519847482,0.15419794801525183
EU,4-13 days,250-500 GBP,0,0,1.0,4,1,5.0,VFF,0.0,0.0,0.3126068376068376,0.6873931623931623
North America,4-13 days,500-1000 GBP,1,1,5.0,5,7,4.0,Holiday,0.0,0.0,1.0,0.0
EU,1-3 days,0-250 GBP,0,0,5.0,7,1,6.0,VFF,0.9285714285714285,0.0,0.0,0.07142857142857142
UK,4-13 days,0-250 GBP,0,0,1.0,5,2,6.0,VFF,0.0,0.0,0.0,1.0
EU,4-13 days,0-250 GBP,0,1,1.0,6,6,6.0,VFF,0.0,0.0,0.1,0.9
EU,,500-1000 GBP,1,1,5.0,6,5,5.0,Business or Work,0.6191666666666668,0.0,0.3808333333333333,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,2,3,4.0,VFF,0.0,0.0,0.0,1.0
North America,4-13 days,1000-5000 GBP,2,1,1.0,5,6,6.0,Holiday,0.14166666666666666,0.0,0.7583333333333334,0.1
North America,4-13 days,1000-5000 GBP,0,0,1.0,5,7,6.0,VFF,0.15,0.0,0.12142857142857144,0.7285714285714285
EU,4-13 days,500-1000 GBP,1,0,1.0,2,2,6.0,Holiday,0.0,0.0,0.35,0.65
UK,4-13 days,0-250 GBP,0,0,1.0,4,3,1.0,VFF,0.0,0.0,0.0,1.0
EU,4-13 days,0-250 GBP,1,0,5.0,7,1,4.0,Holiday,0.1,0.05,0.65,0.2
EU,1-3 days,1000-5000 GBP,1,1,1.0,5,4,3.0,Business or Work,1.0,0.0,0.0,0.0
EU,,0-250 GBP,1,0,1.0,5,4,4.0,Business or Work,0.7392402463377695,0.0,0.19546715818581142,0.06529259547641901
Asia,4-13 days,1000-5000 GBP,1,0,1.0,2,6,7.0,VFF,0.0875,0.05,0.7125,0.15
"Australia, NZ and Oceania",4-13 days,250-500 GBP,1,0,1.0,7,1,5.0,Holiday,0.0,0.1,0.45999999999999996,0.44000000000000006
UK,4-13 days,0-250 GBP,0,0,5.0,4,5,2.0,VFF,0.0,0.0,0.75,0.25
EU,4-13 days,1000-5000 GBP,1,1,1.0,4,6,7.0,Business or Work,0.02222222222222222,0.0,0.9152777777777779,0.0625
EU,4-13 days,250-500 GBP,0,0,1.0,6,6,7.0,VFF,0.3783333333333333,0.0,0.014545454545454545,0.6071212121212122
EU,4-13 days,250-500 GBP,0,0,5.0,6,2,4.0,VFF,0.0,0.0,0.2375,0.7625
North America,1-3 months,more than 5000 GBP,1,0,1.0,8,6,6.0,Business or Work,0.075,0.0,0.475,0.45
UK,4-13 days,500-1000 GBP,1,0,1.0,6,4,6.0,VFF,0.1,0.0,0.0,0.9
EU,1-3 days,1000-5000 GBP,1,1,1.0,6,3,2.0,VFF,0.49613095238095245,0.0,0.24055555555555558,0.2633134920634921
North America,14-27 days,1000-5000 GBP,1,1,1.0,6,2,3.0,Holiday,0.0,0.0,0.9416666666666667,0.05833333333333333
UK,4-13 days,500-1000 GBP,0,0,1.0,6,3,6.0,VFF,0.0,0.0,0.05,0.95
EU,4-13 days,0-250 GBP,0,0,1.0,5,6,7.0,Holiday,0.0,0.0,0.0,1.0
EU,,0-250 GBP,1,1,5.0,6,5,5.0,Business or Work,0.9333333333333332,0.0,0.05,0.016666666666666666
UK,4-13 days,0-250 GBP,0,0,1.0,4,4,5.0,VFF,0.0,0.0,0.0125,0.9875
EU,1-3 days,1000-5000 GBP,1,1,5.0,6,5,3.0,Holiday,0.3,0.0,0.7,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,2,2,4.0,Holiday,0.0,0.0,0.8099999999999999,0.19
EU,1-3 days,0-250 GBP,0,0,1.0,2,7,6.0,VFF,0.0,0.0,0.07749959981538927,0.9225004001846108
EU,1-3 days,250-500 GBP,2,1,5.0,4,2,7.0,Holiday,0.0,0.0,1.0,0.0
North America,4-13 days,1000-5000 GBP,1,1,1.0,7,1,2.0,VFF,0.0,0.0,1.0,0.0
Africa,4-13 days,500-1000 GBP,0,0,1.0,2,6,4.0,Holiday,0.0,0.05,0.325,0.625
North America,1-3 days,500-1000 GBP,1,1,1.0,5,2,1.0,Holiday,0.8833333333333334,0.0,0.11666666666666665,0.0
Asia,4-13 days,1000-5000 GBP,1,1,1.0,5,5,7.0,Holiday,0.2501785714285715,0.0,0.7498214285714286,0.0
UK,4-13 days,0-250 GBP,0,0,1.0,6,3,5.0,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,0-250 GBP,0,0,1.0,8,1,6.0,VFF,0.0,0.0,0.1860326479076479,0.8139673520923522
UK,1-3 days,0-250 GBP,1,0,1.0,2,5,4.0,VFF,0.05,0.3,0.2833333333333333,0.36666666666666664
North America,14-27 days,500-1000 GBP,1,1,1.0,6,2,3.0,Holiday,0.05,0.0,0.85,0.1
North America,4-13 days,1000-5000 GBP,1,0,1.0,7,3,4.0,VFF,0.40583333333333327,0.05,0.49416666666666675,0.05
"Australia, NZ and Oceania",1-3 months,250-500 GBP,0,0,5.0,7,7,6.0,VFF,0.01818181818181818,0.0,0.0875,0.8943181818181818
Non-EU Europe,14-27 days,250-500 GBP,0,0,1.0,7,1,2.0,VFF,0.0,0.0,0.05,0.95
UK,1-3 days,0-250 GBP,1,0,1.0,6,4,3.0,Business or Work,0.475,0.05,0.2,0.275
Africa,1-3 days,250-500 GBP,0,0,1.0,6,6,5.0,VFF,0.0,0.0,0.05,0.95
North America,4-13 days,1000-5000 GBP,0,1,5.0,4,6,7.0,Holiday,0.05,0.0,0.2,0.75
EU,1-3 days,0-250 GBP,0,0,1.0,2,1,7.0,Holiday,0.0,0.0,0.0,1.0
UK,4-13 days,0-250 GBP,0,0,1.0,7,5,2.0,VFF,0.0,0.0,0.0,1.0
UK,14-27 days,0-250 GBP,0,0,1.0,5,3,1.0,VFF,0.0,0.0,0.0,1.0
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,0,1,1.0,7,2,4.0,Business or Work,0.0,0.0,0.0,1.0
EU,4-13 days,500-1000 GBP,0,0,5.0,2,3,6.0,Holiday,0.0,0.3,0.4,0.3
South America,4-13 days,1000-5000 GBP,1,1,1.0,4,3,5.0,Holiday,0.4318181818181818,0.0,0.5681818181818181,0.0
North America,4-13 days,500-1000 GBP,2,1,5.0,7,6,7.0,Holiday,0.0,0.025,0.775,0.2
Asia,4-13 days,500-1000 GBP,1,1,1.0,4,3,4.0,Holiday,0.0625,0.0,0.8041666666666668,0.13333333333333333
North America,4-13 days,1000-5000 GBP,1,1,1.0,7,4,1.0,Business or Work,0.1963095238095238,0.0,0.5439880952380953,0.2597023809523809
EU,4-13 days,1000-5000 GBP,1,1,5.0,5,6,7.0,Holiday,0.1,0.0,0.85,0.05
EU,4-13 days,0-250 GBP,0,1,1.0,2,7,4.0,VFF,0.0,0.0,0.0,1.0
North America,1-3 days,1000-5000 GBP,1,1,1.0,6,1,6.0,Business or Work,0.0,0.0,0.7236111111111111,0.2763888888888889
North America,4-13 days,500-1000 GBP,1,0,1.0,6,1,3.0,VFF,0.3125,0.025,0.175,0.4875
EU,1-3 days,0-250 GBP,0,0,1.0,7,2,7.0,VFF,0.0,0.0,0.0,1.0
North America,4-13 days,1000-5000 GBP,1,1,1.0,7,7,4.0,VFF,0.28714285714285714,0.0,0.4004761904761905,0.3123809523809524
EU,1-3 days,0-250 GBP,0,1,1.0,2,1,7.0,Holiday,0.0,0.0,0.4041666666666666,0.5958333333333333
Non-EU Europe,4-13 days,500-1000 GBP,2,1,1.0,6,4,7.0,VFF,0.025,0.0,0.775,0.2
EU,1-3 days,250-500 GBP,2,0,1.0,4,7,5.0,Holiday,0.0,0.0,1.0,0.0
Asia,1-3 days,250-500 GBP,1,0,5.0,6,3,2.0,Holiday,0.5666666666666667,0.15,0.15,0.13333333333333333
EU,1-3 days,250-500 GBP,0,1,1.0,4,7,6.0,Holiday,0.0,0.0,0.5800018037518035,0.4199981962481963
UK,1-3 days,0-250 GBP,0,0,1.0,6,7,5.0,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,500-1000 GBP,0,0,1.0,6,2,7.0,VFF,0.0,0.0,0.02142857142857143,0.9785714285714284
UK,4-13 days,1000-5000 GBP,1,1,1.0,6,6,1.0,Holiday,0.7876190476190477,0.0,0.03380952380952381,0.17857142857142858
North America,4-13 days,1000-5000 GBP,1,1,1.0,6,4,1.0,Business or Work,0.7224404761904761,0.0,0.2775595238095238,0.0
UK,14-27 days,1000-5000 GBP,0,0,1.0,4,4,1.0,VFF,0.0,0.0,0.15,0.85
North America,4-13 days,more than 5000 GBP,1,0,1.0,5,6,1.0,Holiday,0.175,0.0,0.55,0.275
North America,1-3 months,1000-5000 GBP,1,1,1.0,2,5,4.0,Education and Other,0.05,0.1,0.65,0.2
EU,1-3 days,250-500 GBP,1,0,1.0,6,3,2.0,Business or Work,0.8377002164502164,0.0,0.16229978354978353,0.0
Non-EU Europe,1-3 days,1000-5000 GBP,1,1,1.0,4,7,5.0,Holiday,0.4666666666666666,0.0,0.5333333333333334,0.0
Non-EU Europe,,500-1000 GBP,1,0,1.0,6,2,2.0,Business or Work,0.8944444444444445,0.0,0.09722222222222222,0.008333333333333333
EU,4-13 days,0-250 GBP,0,1,1.0,8,3,1.0,VFF,0.05,0.05,0.05,0.85
EU,1-3 days,250-500 GBP,0,0,1.0,4,4,2.0,Holiday,0.0,0.0,0.05,0.95
North America,4-13 days,1000-5000 GBP,0,0,1.0,7,6,3.0,VFF,0.0,0.0,0.41,0.5900000000000001
EU,1-3 days,500-1000 GBP,1,0,5.0,5,7,5.0,Business or Work,0.12125,0.0,0.45791666666666664,0.4208333333333333
EU,1-3 days,0-250 GBP,0,0,1.0,2,3,2.0,VFF,0.02,0.0,0.034999999999999996,0.945
EU,14-27 days,500-1000 GBP,0,0,5.0,6,7,5.0,VFF,0.0,0.0,0.65,0.35
North America,1-3 months,250-500 GBP,0,0,1.0,8,4,2.0,VFF,0.0,0.2,0.05,0.75
"Australia, NZ and Oceania",14-27 days,more than 5000 GBP,1,1,1.0,6,7,4.0,Business or Work,0.3371794871794872,0.0,0.5923076923076923,0.07051282051282051
South America,1-3 months,250-500 GBP,0,0,1.0,7,7,6.0,VFF,0.05,0.0,0.2,0.75
EU,1-3 days,0-250 GBP,0,0,1.0,5,1,7.0,VFF,0.12209110334110333,0.0,0.3973880286380286,0.4805208680208681
EU,1-3 days,0-250 GBP,1,1,1.0,4,1,6.0,Holiday,0.10871134777675025,0.0,0.8244074340262422,0.06688121819700767
EU,4-13 days,250-500 GBP,1,1,5.0,4,7,4.0,Holiday,0.0,0.0,1.0,0.0
North America,1-3 days,1000-5000 GBP,1,1,1.0,5,5,3.0,Holiday,0.801547619047619,0.0,0.19845238095238096,0.0
North America,14-27 days,1000-5000 GBP,1,1,1.0,4,1,6.0,VFF,0.0,0.05,0.85,0.1
EU,4-13 days,0-250 GBP,1,1,1.0,6,1,4.0,Business or Work,0.0,0.0,1.0,0.0
"Australia, NZ and Oceania",1-3 months,0-250 GBP,0,0,1.0,8,7,2.0,VFF,0.0,0.0,0.1,0.9
Non-EU Europe,4-13 days,500-1000 GBP,1,0,1.0,5,6,3.0,Business or Work,0.275,0.0,0.525,0.2
EU,4-13 days,0-250 GBP,1,0,1.0,7,2,4.0,Business or Work,0.04166666666666667,0.39583333333333337,0.35,0.2125
Non-EU Europe,1-3 days,1000-5000 GBP,1,0,1.0,4,1,6.0,Holiday,0.0,0.0,1.0,0.0
EU,1-3 days,250-500 GBP,2,0,1.0,5,1,6.0,VFF,0.0,0.0,1.0,0.0
North America,,0-250 GBP,0,0,1.0,5,1,1.0,Holiday,0.1,0.0,0.25,0.65
North America,4-13 days,500-1000 GBP,0,0,1.0,8,2,7.0,VFF,0.0,0.0,0.05,0.95
UK,14-27 days,0-250 GBP,0,0,1.0,8,4,6.0,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,250-500 GBP,1,1,1.0,5,7,5.0,VFF,0.0,0.0,0.8864756077256079,0.11352439227439229
UK,4-13 days,0-250 GBP,0,0,1.0,7,3,4.0,VFF,0.0,0.0,0.0,1.0
Asia,1-3 days,1000-5000 GBP,2,1,5.0,5,5,3.0,Business or Work,0.15,0.05,0.55,0.25
EU,,500-1000 GBP,1,0,1.0,4,5,5.0,Business or Work,0.5908333333333334,0.0,0.4091666666666667,0.0
UK,4-13 days,0-250 GBP,0,0,1.0,7,5,2.0,VFF,0.0,0.0,0.0,1.0
EU,14-27 days,1000-5000 GBP,1,0,1.0,5,1,1.0,Business or Work,0.275,0.14583333333333331,0.4291666666666666,0.15
EU,1-3 days,more than 5000 GBP,1,0,1.0,5,3,1.0,Holiday,0.95,0.0,0.05,0.0
EU,4-13 days,1000-5000 GBP,0,0,1.0,5,3,4.0,VFF,0.05,0.0,0.18928571428571428,0.7607142857142858
North America,,0-250 GBP,1,0,5.0,4,5,5.0,VFF,0.0,0.0,0.95,0.05
EU,4-13 days,1000-5000 GBP,2,0,1.0,6,4,5.0,Holiday,0.0,0.0375,0.7791666666666666,0.18333333333333332
Non-EU Europe,4-13 days,0-250 GBP,0,0,5.0,7,1,2.0,VFF,0.55,0.0,0.0,0.45
EU,1-3 days,500-1000 GBP,1,0,1.0,5,7,5.0,Business or Work,0.49687271062271055,0.0,0.5031272893772893,0.0
North America,1-3 days,1000-5000 GBP,1,0,5.0,5,4,2.0,Business or Work,0.5116666666666667,0.0,0.4083333333333333,0.08
UK,1-3 months,1000-5000 GBP,0,0,1.0,6,4,5.0,VFF,0.0,0.0,0.05,0.95
North America,1-3 days,0-250 GBP,1,0,1.0,8,3,2.0,Holiday,0.1,0.075,0.65,0.175
EU,1-3 days,0-250 GBP,0,0,1.0,7,7,6.0,VFF,0.0,0.0,0.0,1.0
Non-EU Europe,4-13 days,250-500 GBP,2,1,1.0,4,5,1.0,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,0-250 GBP,1,0,1.0,2,2,3.0,Holiday,0.05,0.1,0.7,0.15
EU,4-13 days,1000-5000 GBP,1,0,1.0,5,4,6.0,Holiday,0.75,0.0,0.15,0.1
EU,1-3 days,0-250 GBP,0,0,1.0,5,5,3.0,VFF,0.13714285714285715,0.0,0.16988095238095235,0.6929761904761904
"Australia, NZ and Oceania",4-13 days,250-500 GBP,0,0,1.0,5,4,2.0,VFF,0.0,0.0,0.2,0.8
North America,14-27 days,250-500 GBP,1,0,1.0,7,2,4.0,Business or Work,0.1,0.0,0.45,0.45
EU,4-13 days,1000-5000 GBP,2,0,1.0,4,1,5.0,Business or Work,0.0375,0.05,0.8491666666666667,0.06333333333333334
UK,4-13 days,0-250 GBP,0,0,1.0,8,5,5.0,VFF,0.0,0.0,0.0,1.0
North America,4-13 days,1000-5000 GBP,1,1,1.0,5,5,6.0,Holiday,0.3614285714285714,0.34404761904761905,0.2945238095238095,0.0
EU,4-13 days,500-1000 GBP,0,0,1.0,3,4,5.0,VFF,0.0,0.0,0.3916666666666667,0.6083333333333334
North America,14-27 days,500-1000 GBP,0,0,1.0,7,6,7.0,VFF,0.0,0.0,0.016666666666666666,0.9833333333333334
EU,4-13 days,1000-5000 GBP,0,1,1.0,4,1,5.0,VFF,0.0,0.0,0.02142857142857143,0.9785714285714284
North America,4-13 days,500-1000 GBP,1,1,1.0,8,6,2.0,Holiday,0.32999999999999996,0.0,0.67,0.0
North America,4-13 days,250-500 GBP,0,0,1.0,4,4,4.0,Holiday,0.0,0.15,0.3333333333333333,0.5166666666666666
EU,14-27 days,1000-5000 GBP,1,0,5.0,4,1,7.0,Holiday,0.15,0.0,0.475,0.375
