Broad_Nationality_encoded,Stay_Category_encoded,Spend_Category_encoded,accom_type,London_or_out,Flow,Age,DayOfWeek,TripStartDay,Broad_Purpose_encoded,Business or Work,Education and Other,Holiday,VFF
EU,4-13 days,250-500 GBP,1,0,1.0,6,3,7,Business or Work,0.4071149683649683,0.0,0.42657675657675653,0.16630827505827506
EU,4-13 days,250-500 GBP,0,0,1.0,7,2,3,VFF,0.0,0.0,0.0,1.0
Asia,4-13 days,0-250 GBP,1,0,1.0,5,4,3,Business or Work,0.54375,0.0,0.4,0.05625
North America,4-13 days,0-250 GBP,1,1,1.0,8,2,6,Business or Work,0.15,0.0,0.8,0.05
EU,1-3 days,250-500 GBP,1,0,1.0,5,1,6,VFF,0.0,0.0,0.7866666666666667,0.2133333333333333
Asia,4-13 days,500-1000 GBP,0,0,1.0,6,6,3,VFF,0.1,0.0,0.5,0.4
Africa,14-27 days,more than 5000 GBP,2,1,1.0,6,5,2,Holiday,0.25,0.1,0.65,0.0
EU,1-3 days,250-500 GBP,1,0,1.0,4,5,3,Business or Work,0.631190916926211,0.0,0.3688090830737889,0.0
EU,,250-500 GBP,0,0,1.0,6,3,3,Business or Work,0.8666666666666668,0.0,0.05,0.08333333333333333
North America,14-27 days,1000-5000 GBP,1,0,1.0,7,7,1,Holiday,0.26625,0.0,0.6379166666666667,0.09583333333333333
EU,1-3 days,0-250 GBP,0,0,1.0,8,2,7,Holiday,0.0,0.0,0.0,1.0
North America,4-13 days,1000-5000 GBP,1,1,1.0,6,1,3,Business or Work,0.125,0.0,0.875,0.0
EU,1-3 days,250-500 GBP,1,0,1.0,4,1,6,Business or Work,0.07888257575757576,0.0,0.6022907647907647,0.3188266594516595
EU,4-13 days,0-250 GBP,0,0,1.0,4,2,6,VFF,0.0,0.0,0.09558273869495097,0.9044172613050492
EU,4-13 days,0-250 GBP,0,0,1.0,4,2,4,VFF,0.0,0.0,0.6666666666666666,0.3333333333333333
EU,1-3 days,250-500 GBP,1,1,1.0,4,6,4,Holiday,0.49333333333333335,0.0,0.5066666666666666,0.0
EU,4-13 days,0-250 GBP,1,0,5.0,5,4,1,VFF,0.11000000000000001,0.0,0.6900000000000001,0.2
EU,1-3 days,1000-5000 GBP,1,0,1.0,6,5,3,Business or Work,0.8664087301587303,0.0,0.13359126984126984,0.0
EU,,500-1000 GBP,1,1,1.0,5,4,4,Business or Work,1.0,0.0,0.0,0.0
Asia,4-13 days,0-250 GBP,1,0,1.0,2,3,1,VFF,0.15,0.1,0.65,0.1
EU,1-3 days,,0,0,5.0,6,4,3,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 days,250-500 GBP,0,1,1.0,7,1,6,VFF,0.0,0.0,0.5958333333333332,0.4041666666666666
EU,,0-250 GBP,0,0,5.0,5,6,6,Business or Work,0.7864087301587303,0.21359126984126986,0.0,0.0
EU,4-13 days,1000-5000 GBP,2,1,1.0,7,4,5,VFF,0.0,0.0,0.6366666666666667,0.36333333333333334
Asia,4-13 days,1000-5000 GBP,1,1,1.0,6,4,1,Holiday,0.4583333333333333,0.0,0.5416666666666667,0.0
EU,4-13 days,0-250 GBP,0,0,5.0,2,1,4,Holiday,0.05,0.0,0.4,0.55
UK,4-13 days,0-250 GBP,0,0,1.0,8,5,3,VFF,0.0,0.0,0.0,1.0
UK,1-3 days,1000-5000 GBP,1,0,1.0,6,1,7,Holiday,0.08333333333333333,0.0,0.16726190476190478,0.7494047619047619
Asia,4-13 days,500-1000 GBP,1,1,1.0,6,1,2,Holiday,0.45,0.0,0.4958333333333333,0.05416666666666666
EU,4-13 days,1000-5000 GBP,1,0,5.0,6,4,6,Holiday,0.05,0.0,0.95,0.0
Asia,4-13 days,1000-5000 GBP,0,0,1.0,5,4,1,VFF,0.15,0.0,0.15,0.7
EU,1-3 days,0-250 GBP,2,1,1.0,4,1,7,Holiday,0.0,0.0,0.4872222222222223,0.5127777777777778
North America,4-13 days,500-1000 GBP,1,1,1.0,6,3,7,Holiday,0.33613095238095236,0.0,0.6638690476190476,0.0
North America,4-13 days,500-1000 GBP,1,1,1.0,6,7,1,Business or Work,0.06666666666666667,0.0,0.8833333333333332,0.05
Africa,4-13 days,0-250 GBP,1,1,1.0,6,5,5,Business or Work,0.675,0.0,0.225,0.1
EU,4-13 days,500-1000 GBP,1,0,1.0,4,1,1,Holiday,0.11666666666666665,0.0,0.8333333333333334,0.05
EU,,,0,0,5.0,5,5,5,Business or Work,1.0,0.0,0.0,0.0
Asia,4-13 days,250-500 GBP,1,0,1.0,5,1,2,Holiday,0.35,0.0,0.65,0.0
Asia,4-13 days,1000-5000 GBP,1,0,1.0,6,4,6,Holiday,0.0,0.0,1.0,0.0
UK,4-13 days,0-250 GBP,0,0,1.0,8,7,4,VFF,0.0,0.0,0.4241666666666667,0.5758333333333334
EU,1-3 days,0-250 GBP,0,0,1.0,6,4,3,Holiday,0.0,0.0,0.08333333333333333,0.9166666666666667
EU,1-3 days,250-500 GBP,1,0,1.0,6,2,7,VFF,0.0,0.0,1.0,0.0
EU,4-13 days,250-500 GBP,0,0,5.0,3,6,3,Holiday,0.0,0.0,1.0,0.0
"Australia, NZ and Oceania",4-13 days,250-500 GBP,1,1,1.0,6,5,6,Holiday,0.65,0.0,0.3,0.05
Asia,1-3 days,1000-5000 GBP,1,0,1.0,7,4,3,Business or Work,0.705,0.0,0.095,0.2
EU,1-3 days,0-250 GBP,1,1,5.0,2,3,1,Holiday,0.0,0.0,1.0,0.0
Asia,4-13 days,0-250 GBP,0,0,5.0,6,4,7,Business or Work,0.445,0.0,0.3,0.255
EU,4-13 days,250-500 GBP,0,0,1.0,6,2,5,Holiday,0.7,0.0,0.1325,0.1675
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1,0,5.0,6,6,1,Holiday,0.225,0.0,0.7333333333333333,0.041666666666666664
Asia,4-13 days,1000-5000 GBP,1,1,1.0,6,2,3,Business or Work,0.375,0.0,0.625,0.0
North America,,500-1000 GBP,1,0,5.0,7,1,1,Holiday,0.05,0.0,0.7,0.25
UK,14-27 days,1000-5000 GBP,1,0,1.0,4,1,5,Holiday,0.1,0.0,0.3,0.6
EU,4-13 days,1000-5000 GBP,1,0,5.0,5,7,3,Holiday,0.175,0.0,0.775,0.05
South America,4-13 days,500-1000 GBP,1,1,1.0,6,2,6,Holiday,0.06666666666666667,0.0,0.9333333333333332,0.0
North America,1-3 days,500-1000 GBP,1,1,1.0,6,6,5,Business or Work,1.0,0.0,0.0,0.0
"Australia, NZ and Oceania",,0-250 GBP,1,1,5.0,2,7,7,Holiday,0.1,0.0,0.9,0.0
North America,1-3 days,0-250 GBP,2,0,1.0,8,1,7,Holiday,0.05,0.0,0.53,0.42000000000000004
Africa,4-13 days,500-1000 GBP,1,0,1.0,5,4,1,Business or Work,0.4666666666666667,0.1,0.175,0.25833333333333336
EU,1-3 days,250-500 GBP,1,0,1.0,4,3,2,Business or Work,1.0,0.0,0.0,0.0
EU,4-13 days,0-250 GBP,0,0,5.0,7,6,2,VFF,0.4333333333333333,0.0,0.195,0.3716666666666667
North America,4-13 days,500-1000 GBP,1,1,5.0,4,5,3,Holiday,0.15,0.0,0.8,0.05
EU,4-13 days,250-500 GBP,0,0,5.0,3,6,3,Holiday,0.0,0.0,1.0,0.0
North America,4-13 days,250-500 GBP,0,0,1.0,6,6,4,Holiday,0.1,0.0,0.25,0.65
UK,1-3 days,500-1000 GBP,0,0,1.0,5,1,7,VFF,0.0,0.0,0.125,0.875
North America,4-13 days,more than 5000 GBP,1,1,1.0,6,1,3,Holiday,0.15,0.1,0.65,0.1
EU,4-13 days,500-1000 GBP,1,1,1.0,2,3,7,Holiday,0.0,0.0,0.835887445887446,0.1641125541125541
EU,4-13 days,500-1000 GBP,1,0,1.0,6,7,4,Business or Work,0.35154761904761905,0.0,0.6484523809523811,0.0
Africa,14-27 days,0-250 GBP,0,0,1.0,8,1,2,VFF,0.0,0.0,0.05,0.95
EU,4-13 days,250-500 GBP,1,0,1.0,4,3,4,Holiday,0.1,0.0,0.85,0.05
Africa,14-27 days,1000-5000 GBP,0,0,1.0,4,4,1,Holiday,0.1,0.0,0.05,0.85
EU,,0-250 GBP,1,1,1.0,8,2,2,Holiday,0.29166666666666663,0.0,0.7083333333333333,0.0
North America,1-3 days,250-500 GBP,1,1,1.0,8,1,6,VFF,0.025,0.0125,0.9625,0.0
North America,4-13 days,500-1000 GBP,1,1,1.0,7,1,6,Holiday,0.5,0.0,0.45,0.05
EU,4-13 days,500-1000 GBP,1,0,5.0,4,6,3,Business or Work,0.2,0.0,0.7,0.1
EU,4-13 days,500-1000 GBP,1,0,1.0,4,2,7,Holiday,0.6333333333333334,0.0,0.3666666666666667,0.0
South America,4-13 days,1000-5000 GBP,1,1,1.0,7,7,1,Business or Work,0.3125,0.0,0.6875,0.0
EU,1-3 days,250-500 GBP,0,0,1.0,4,2,7,Holiday,0.0,0.0,0.49384723936194524,0.5061527606380547
North America,4-13 days,500-1000 GBP,0,0,1.0,5,4,6,Holiday,0.0,0.0,0.4,0.6
EU,4-13 days,250-500 GBP,0,0,1.0,5,3,6,VFF,0.03333333333333333,0.0,0.14583333333333331,0.8208333333333332
EU,1-3 days,500-1000 GBP,1,1,1.0,7,5,3,Business or Work,0.35490079365079363,0.0,0.6450992063492065,0.0
EU,4-13 days,500-1000 GBP,1,0,5.0,4,6,1,Holiday,0.0,0.0,1.0,0.0
EU,1-3 days,250-500 GBP,1,0,1.0,6,1,7,Holiday,0.025020378955733648,0.0,0.7931012711486356,0.18187834989563073
North America,4-13 days,0-250 GBP,1,0,1.0,7,5,2,Business or Work,0.55,0.0,0.3,0.15
"Australia, NZ and Oceania",14-27 days,1000-5000 GBP,0,0,1.0,5,2,7,VFF,0.05,0.2,0.2,0.55
Africa,4-13 days,1000-5000 GBP,1,0,1.0,6,2,3,Business or Work,0.25,0.0,0.35,0.4
EU,1-3 days,0-250 GBP,1,0,5.0,6,4,2,Business or Work,0.4125,0.0,0.2875,0.3
EU,4-13 days,500-1000 GBP,1,0,5.0,7,6,5,Holiday,0.4,0.0,0.5,0.1
EU,4-13 days,250-500 GBP,1,0,1.0,6,5,1,Business or Work,0.0,0.0,1.0,0.0
EU,1-3 days,500-1000 GBP,1,1,1.0,5,7,5,Holiday,0.6321230158730159,0.0,0.36787698412698416,0.0
EU,,0-250 GBP,1,1,1.0,5,7,7,Business or Work,0.95,0.0,0.05,0.0
North America,4-13 days,0-250 GBP,0,1,1.0,2,2,1,Education and Other,0.0,0.2,0.13,0.67
North America,4-13 days,500-1000 GBP,1,0,1.0,7,2,1,Holiday,0.0,0.0,0.85,0.15
"Australia, NZ and Oceania",14-27 days,1000-5000 GBP,1,0,1.0,6,3,4,Holiday,0.06666666666666667,0.0,0.8208333333333332,0.1125
Asia,1-3 days,1000-5000 GBP,1,1,1.0,6,7,5,VFF,0.17833333333333332,0.0,0.22166666666666668,0.6
EU,4-13 days,500-1000 GBP,0,0,1.0,3,1,7,Holiday,0.0,0.15,0.47916666666666663,0.3708333333333333
North America,4-13 days,500-1000 GBP,0,0,1.0,7,2,5,VFF,0.0,0.0,0.3458333333333333,0.6541666666666667
UK,4-13 days,250-500 GBP,0,0,1.0,6,1,5,VFF,0.0,0.0,0.0,1.0
"Australia, NZ and Oceania",14-27 days,250-500 GBP,0,1,1.0,8,1,5,VFF,0.0,0.0,0.2916666666666667,0.7083333333333334
EU,,250-500 GBP,1,1,5.0,5,3,3,Business or Work,0.9,0.0,0.1,0.0
South America,14-27 days,more than 5000 GBP,1,1,1.0,6,4,3,Holiday,0.25,0.05,0.55,0.15
EU,4-13 days,250-500 GBP,1,0,1.0,6,2,6,VFF,0.0,0.0,0.3416666666666667,0.6583333333333333
North America,,500-1000 GBP,1,1,1.0,6,3,3,Business or Work,1.0,0.0,0.0,0.0
UK,4-13 days,0-250 GBP,0,0,1.0,7,4,6,VFF,0.0,0.0,0.02,0.9800000000000001
EU,4-13 days,0-250 GBP,1,0,1.0,4,4,1,Business or Work,0.4033333333333333,0.0,0.4966666666666667,0.1
EU,1-3 days,500-1000 GBP,1,0,1.0,5,2,7,Holiday,0.08924533799533801,0.0,0.9107546620046619,0.0
North America,4-13 days,250-500 GBP,0,0,1.0,6,2,5,Holiday,0.15,0.0,0.3,0.55
EU,1-3 days,0-250 GBP,0,0,1.0,7,2,7,VFF,0.0,0.0,0.0,1.0
EU,,0-250 GBP,1,0,1.0,4,3,3,Business or Work,0.8957173382173382,0.0,0.0,0.1042826617826618
North America,4-13 days,250-500 GBP,0,0,1.0,7,7,3,VFF,0.0,0.0,0.13333333333333333,0.8666666666666666
North America,4-13 days,1000-5000 GBP,1,1,1.0,7,3,4,Business or Work,0.05,0.0,0.95,0.0
North America,4-13 days,250-500 GBP,1,0,1.0,5,2,4,Business or Work,0.2,0.0,0.6,0.2
South America,14-27 days,1000-5000 GBP,1,0,1.0,6,4,2,Holiday,0.45125000000000004,0.0,0.28875,0.26
North America,1-3 days,500-1000 GBP,1,1,1.0,6,6,4,Business or Work,0.47678571428571426,0.0,0.3180952380952381,0.20511904761904765
EU,4-13 days,250-500 GBP,1,1,5.0,4,4,6,Holiday,0.1,0.0,0.85,0.05
UK,1-3 months,1000-5000 GBP,2,1,1.0,5,2,5,Holiday,0.4,0.0,0.15,0.45
EU,1-3 days,250-500 GBP,1,0,1.0,4,1,7,Holiday,0.0495060014288086,0.0,0.7015369154395233,0.24895708313166803
EU,,0-250 GBP,1,0,1.0,4,3,3,Business or Work,0.8957173382173382,0.0,0.0,0.1042826617826618
North America,4-13 days,250-500 GBP,1,1,1.0,4,5,6,Holiday,0.05,0.0,0.925,0.025
Asia,1-3 days,0-250 GBP,1,1,1.0,5,7,6,Business or Work,0.7666666666666667,0.0,0.08333333333333333,0.15
EU,1-3 days,250-500 GBP,1,1,1.0,5,4,3,Business or Work,0.2333333333333333,0.0,0.7666666666666667,0.0
EU,1-3 days,250-500 GBP,0,1,1.0,6,3,2,Business or Work,0.15833333333333333,0.05,0.35,0.4416666666666666
UK,14-27 days,500-1000 GBP,0,0,1.0,2,5,3,VFF,0.0,0.0,0.1,0.9
Africa,14-27 days,1000-5000 GBP,0,1,1.0,2,3,2,Business or Work,0.0,0.35,0.525,0.125
UK,4-13 days,0-250 GBP,0,0,1.0,4,2,6,VFF,0.0,0.0,0.34359126984126986,0.6564087301587301
South America,4-13 days,1000-5000 GBP,0,0,1.0,6,2,4,VFF,0.0,0.0,0.6,0.4
Asia,1-3 days,0-250 GBP,0,0,5.0,5,5,4,Business or Work,0.95,0.0,0.05,0.0
Africa,4-13 days,500-1000 GBP,0,0,1.0,5,6,5,VFF,0.0,0.0,0.25,0.75
Asia,1-3 days,1000-5000 GBP,1,1,1.0,5,7,5,Holiday,0.29166666666666663,0.0,0.6583333333333333,0.05
EU,1-3 days,0-250 GBP,0,1,5.0,4,1,7,VFF,0.0,0.0,0.4323214285714285,0.5676785714285715
North America,4-13 days,1000-5000 GBP,1,0,1.0,8,7,2,Holiday,0.3,0.0,0.7,0.0
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1,1,5.0,8,1,3,Holiday,0.0,0.0,1.0,0.0
UK,4-13 days,0-250 GBP,0,0,1.0,5,1,5,VFF,0.35,0.0,0.0,0.6500000000000001
EU,,,0,0,5.0,6,4,4,Business or Work,1.0,0.0,0.0,0.0
Africa,4-13 days,500-1000 GBP,0,0,1.0,6,4,5,VFF,0.0,0.0,0.1,0.9
EU,1-3 days,0-250 GBP,0,0,5.0,5,5,4,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 days,1000-5000 GBP,1,1,1.0,7,6,5,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 days,,0,0,5.0,5,5,3,Business or Work,1.0,0.0,0.0,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,5,1,4,Holiday,0.0,0.0,0.0,1.0
EU,,0-250 GBP,0,0,5.0,4,1,1,Business or Work,0.33666666666666667,0.0,0.3125,0.3508333333333333
Asia,4-13 days,500-1000 GBP,0,1,1.0,8,7,1,VFF,0.05,0.0,0.45,0.5
EU,1-3 days,250-500 GBP,1,0,1.0,5,6,5,Business or Work,0.8881325618825618,0.0,0.11186743811743811,0.0
Asia,4-13 days,0-250 GBP,0,0,1.0,6,5,3,Holiday,0.8,0.0,0.0,0.2
EU,4-13 days,0-250 GBP,0,0,1.0,4,2,6,VFF,0.0,0.0,0.09558273869495097,0.9044172613050492
EU,1-3 days,250-500 GBP,1,0,1.0,4,1,6,Holiday,0.07888257575757576,0.0,0.6022907647907647,0.3188266594516595
EU,1-3 days,250-500 GBP,1,0,1.0,7,7,5,Holiday,0.8071428571428572,0.0,0.13571428571428573,0.05714285714285714
EU,1-3 days,250-500 GBP,1,1,1.0,6,4,2,Holiday,0.8708333333333332,0.0,0.11666666666666665,0.0125
EU,4-13 days,0-250 GBP,0,0,5.0,8,4,1,Holiday,0.0,0.0,0.75,0.25
Non-EU Europe,,0-250 GBP,1,1,5.0,5,5,5,Holiday,0.35,0.0,0.65,0.0
Non-EU Europe,1-3 days,0-250 GBP,1,0,1.0,5,2,7,Business or Work,0.14147463647463648,0.0,0.6673945498945498,0.19113081363081363
South America,14-27 days,1000-5000 GBP,1,1,1.0,5,3,4,Holiday,0.4625,0.0,0.3875,0.15
Africa,4-13 days,1000-5000 GBP,1,1,1.0,7,6,7,Business or Work,0.05,0.05,0.6208333333333333,0.2791666666666667
EU,,0-250 GBP,0,0,5.0,6,6,6,Business or Work,0.7074314574314574,0.005555555555555555,0.287012987012987,0.0
North America,1-3 days,500-1000 GBP,1,0,1.0,6,6,5,Business or Work,0.9800000000000001,0.0,0.02,0.0
EU,,0-250 GBP,0,0,5.0,5,4,4,Business or Work,0.9046625699721677,0.0,0.09533743002783249,0.0
North America,4-13 days,0-250 GBP,0,1,1.0,4,2,4,VFF,0.0,0.0,0.0,1.0
Non-EU Europe,1-3 days,0-250 GBP,0,0,1.0,8,3,1,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,250-500 GBP,1,0,1.0,5,3,2,Business or Work,0.9274368686868687,0.0,0.07256313131313132,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,8,4,2,VFF,0.0,0.05,0.0,0.95
EU,,0-250 GBP,2,0,5.0,4,1,1,Holiday,0.025,0.0,0.825,0.15
Asia,4-13 days,1000-5000 GBP,1,1,1.0,5,3,2,Holiday,0.6366666666666667,0.0,0.36333333333333334,0.0
Asia,4-13 days,250-500 GBP,1,0,1.0,4,5,5,Business or Work,0.0625,0.0,0.9375,0.0
UK,4-13 days,1000-5000 GBP,0,0,5.0,7,4,5,VFF,0.0,0.0,0.1,0.9
UK,1-3 days,0-250 GBP,1,1,1.0,6,6,4,Business or Work,0.6,0.0,0.4,0.0
EU,1-3 months,1000-5000 GBP,0,0,1.0,4,1,5,Business or Work,0.11666666666666665,0.25,0.1375,0.4958333333333333
UK,4-13 days,0-250 GBP,0,0,1.0,6,7,3,VFF,0.0,0.0,0.0,1.0
UK,4-13 days,0-250 GBP,0,0,1.0,7,2,6,VFF,0.0,0.0,0.20878968253968253,0.7912103174603173
EU,1-3 days,250-500 GBP,0,0,1.0,5,1,6,Business or Work,0.0,0.0,0.5340079365079365,0.46599206349206346
Asia,4-13 days,250-500 GBP,1,1,1.0,6,1,2,Business or Work,0.4,0.0,0.5458333333333333,0.05416666666666666
Asia,4-13 days,1000-5000 GBP,1,0,1.0,6,1,4,Holiday,0.75,0.0,0.25,0.0
EU,4-13 days,250-500 GBP,1,0,1.0,6,5,2,VFF,0.37283730158730155,0.0,0.6271626984126983,0.0
EU,4-13 days,250-500 GBP,0,0,1.0,4,5,6,Holiday,0.03333333333333333,0.0,0.4416666666666666,0.525
North America,1-3 days,0-250 GBP,0,0,1.0,6,1,6,VFF,0.26125,0.0,0.05500000000000001,0.6837500000000001
EU,4-13 days,0-250 GBP,0,1,1.0,4,3,6,VFF,0.0,0.075,0.007142857142857143,0.9178571428571429
EU,4-13 days,,0,0,1.0,6,2,6,VFF,0.1,0.15,0.4125,0.3375
North America,4-13 days,1000-5000 GBP,1,0,1.0,5,2,2,Holiday,0.6083333333333333,0.0,0.2791666666666667,0.1125
EU,1-3 days,0-250 GBP,0,0,1.0,7,1,7,VFF,0.0,0.0,0.12396575646575644,0.8760342435342435
EU,1-3 days,0-250 GBP,0,1,1.0,4,3,1,Holiday,0.23680555555555555,0.0,0.5227777777777778,0.24041666666666667
EU,1-3 days,0-250 GBP,1,0,1.0,5,4,2,Business or Work,0.938095238095238,0.0,0.06190476190476191,0.0
EU,4-13 days,250-500 GBP,0,1,5.0,4,4,5,VFF,0.0625,0.0,0.15,0.7875
EU,1-3 days,0-250 GBP,0,0,1.0,7,2,7,VFF,0.0,0.0,0.0,1.0
North America,4-13 days,1000-5000 GBP,0,0,1.0,8,5,1,VFF,0.0,0.0,0.25,0.75
EU,1-3 days,500-1000 GBP,1,1,1.0,5,2,7,Holiday,0.0,0.0,1.0,0.0
Non-EU Europe,1-3 days,250-500 GBP,1,0,1.0,6,2,7,Holiday,0.0,0.0,1.0,0.0
"Australia, NZ and Oceania",14-27 days,250-500 GBP,0,0,1.0,5,5,5,VFF,0.0,0.0,0.175,0.825
North America,4-13 days,1000-5000 GBP,1,1,1.0,6,6,3,Business or Work,1.0,0.0,0.0,0.0
South America,4-13 days,1000-5000 GBP,2,1,1.0,6,3,6,Business or Work,0.05,0.0,0.8833333333333334,0.06666666666666667
EU,4-13 days,500-1000 GBP,1,0,1.0,6,3,4,Holiday,0.2642857142857143,0.0,0.6404761904761905,0.09523809523809523
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1,0,1.0,5,5,6,Holiday,0.125,0.0,0.775,0.1
North America,14-27 days,250-500 GBP,0,0,1.0,6,3,4,VFF,0.0,0.0,0.15833333333333333,0.8416666666666666
Asia,14-27 days,1000-5000 GBP,1,1,1.0,6,1,5,VFF,0.5733333333333334,0.0,0.42666666666666664,0.0
Asia,4-13 days,500-1000 GBP,1,1,1.0,5,4,3,Holiday,0.15,0.0,0.8,0.05
EU,4-13 days,0-250 GBP,0,0,1.0,4,5,7,VFF,0.0,0.0,0.0,1.0
EU,4-13 days,250-500 GBP,1,0,1.0,4,5,2,Holiday,0.975,0.0,0.025,0.0
UK,4-13 days,1000-5000 GBP,2,0,1.0,6,7,2,Holiday,0.35,0.0,0.6,0.05
EU,4-13 days,500-1000 GBP,1,1,1.0,8,4,7,Holiday,0.1,0.0,0.76875,0.13125
Non-EU Europe,1-3 days,250-500 GBP,1,0,1.0,5,6,4,Business or Work,0.95,0.0,0.05,0.0
"Australia, NZ and Oceania",14-27 days,500-1000 GBP,0,0,1.0,8,1,1,VFF,0.0,0.0,0.0,1.0
Asia,4-13 days,1000-5000 GBP,2,1,1.0,7,1,5,Holiday,0.05,0.15,0.42833333333333334,0.3716666666666667
North America,4-13 days,1000-5000 GBP,1,1,1.0,7,1,5,Holiday,0.5973214285714284,0.0,0.0,0.40267857142857144
EU,,250-500 GBP,1,0,1.0,5,3,3,Business or Work,1.0,0.0,0.0,0.0
EU,4-13 days,500-1000 GBP,1,0,1.0,6,2,6,Holiday,0.328560606060606,0.104251443001443,0.5671879509379509,0.0
EU,1-3 days,250-500 GBP,1,0,1.0,7,4,3,Business or Work,0.7910714285714284,0.0,0.20892857142857144,0.0
EU,1-3 days,250-500 GBP,1,0,1.0,2,2,7,Holiday,0.0,0.0,1.0,0.0
EU,,0-250 GBP,0,0,5.0,7,7,7,Business or Work,0.7682142857142857,0.0,0.23178571428571432,0.0
EU,1-3 days,0-250 GBP,1,0,1.0,5,1,7,Holiday,0.08964037259273833,0.0,0.5243543838940259,0.3860052435132358
EU,4-13 days,0-250 GBP,1,1,1.0,4,5,5,Business or Work,0.6333333333333333,0.0,0.26666666666666666,0.1
EU,1-3 days,more than 5000 GBP,1,0,1.0,6,2,7,VFF,0.0,0.0,1.0,0.0
UK,1-3 days,500-1000 GBP,1,1,1.0,6,6,5,Business or Work,0.55,0.05,0.3,0.1
EU,,500-1000 GBP,1,1,1.0,7,4,4,Business or Work,1.0,0.0,0.0,0.0
UK,1-3 days,500-1000 GBP,1,0,1.0,6,1,7,Holiday,0.55,0.0,0.0625,0.3875
EU,4-13 days,0-250 GBP,0,0,1.0,7,1,4,VFF,0.05,0.0,0.0,0.95
Asia,1-3 days,more than 5000 GBP,1,1,1.0,4,4,3,Holiday,0.4875,0.0,0.5125,0.0
EU,1-3 days,250-500 GBP,1,0,1.0,6,5,3,Business or Work,1.0,0.0,0.0,0.0
EU,3-6 months,1000-5000 GBP,0,0,1.0,6,4,4,VFF,0.2,0.0,0.0,0.8
UK,4-13 days,500-1000 GBP,0,0,1.0,4,5,7,VFF,0.0,0.0,0.1,0.9
North America,4-13 days,1000-5000 GBP,2,1,1.0,4,4,6,Holiday,0.0,0.0,0.5,0.5
North America,4-13 days,1000-5000 GBP,1,1,1.0,4,4,2,Holiday,0.6016666666666667,0.0,0.29833333333333334,0.1
Non-EU Europe,4-13 days,250-500 GBP,1,1,1.0,2,1,5,Holiday,0.0,0.0,1.0,0.0
UK,4-13 days,0-250 GBP,0,0,1.0,7,3,4,VFF,0.0,0.0,0.0,1.0
UK,4-13 days,500-1000 GBP,0,0,1.0,7,7,6,VFF,0.0,0.0,0.475,0.525
UK,14-27 days,1000-5000 GBP,0,1,1.0,7,6,7,VFF,0.1,0.0,0.2,0.7
Africa,4-13 days,1000-5000 GBP,2,0,1.0,5,5,4,Holiday,0.35,0.1,0.45,0.1
UK,14-27 days,1000-5000 GBP,0,0,1.0,7,7,1,VFF,0.2,0.0,0.2,0.6
North America,4-13 days,500-1000 GBP,1,1,1.0,7,4,1,Business or Work,0.03333333333333333,0.0,0.9166666666666666,0.05
Asia,4-13 days,500-1000 GBP,0,1,1.0,4,5,3,Holiday,0.0,0.0,0.30416666666666664,0.6958333333333333
EU,1-3 days,more than 5000 GBP,0,0,1.0,2,1,7,VFF,0.1,0.25,0.16666666666666669,0.4833333333333334
EU,,0-250 GBP,0,0,5.0,6,5,5,Business or Work,0.8769787157287157,0.0,0.12302128427128427,0.0
UK,1-3 days,250-500 GBP,0,0,1.0,6,2,7,Holiday,0.0,0.0,0.05,0.95
EU,1-3 days,0-250 GBP,1,0,1.0,6,2,1,Holiday,0.0,0.0,0.8262103174603175,0.17378968253968255
Asia,4-13 days,1000-5000 GBP,1,1,1.0,6,3,6,Business or Work,0.5666666666666667,0.0,0.4333333333333333,0.0
Africa,4-13 days,500-1000 GBP,0,0,1.0,5,5,2,VFF,0.175,0.0,0.2,0.625
EU,1-3 days,0-250 GBP,0,0,1.0,2,4,3,VFF,0.0,0.0,0.016666666666666666,0.9833333333333334
EU,4-13 days,500-1000 GBP,0,0,1.0,7,3,7,Holiday,0.0,0.0,0.05,0.95
North America,1-3 days,250-500 GBP,1,0,1.0,4,2,1,Business or Work,0.31416666666666665,0.0,0.6358333333333334,0.05
EU,1-3 days,,0,0,5.0,7,5,4,Business or Work,1.0,0.0,0.0,0.0
Asia,1-3 days,0-250 GBP,1,1,1.0,2,7,6,Holiday,0.17261904761904762,0.05,0.7273809523809524,0.05
North America,1-3 days,1000-5000 GBP,1,1,1.0,6,1,6,Business or Work,0.49000000000000005,0.0,0.51,0.0
Asia,4-13 days,1000-5000 GBP,1,1,1.0,2,1,5,Holiday,0.02,0.08333333333333333,0.8966666666666667,0.0
Asia,1-3 days,1000-5000 GBP,1,1,1.0,6,2,7,Holiday,0.0,0.0,0.9,0.1
North America,1-3 days,0-250 GBP,1,0,1.0,7,5,3,Business or Work,0.5083333333333334,0.0,0.4416666666666666,0.05
