Broad_Nationality_encoded,Stay_Category_encoded,Spend_Category_encoded,accom_type,London_or_out,Flow,Age,DayOfWeek,TripStartDay,Broad_Purpose_encoded,Business or Work,Education and Other,Holiday,VFF
EU,1-3 days,0-250 GBP,0,0,5.0,4,4,3,Holiday,0.886403318903319,0.0,0.0,0.11359668109668111
EU,4-13 days,0-250 GBP,0,0,1.0,2,1,4,VFF,0.0,0.31166666666666665,0.016666666666666666,0.6716666666666666
EU,4-13 days,1000-5000 GBP,0,0,1.0,6,2,6,VFF,0.2,0.11000000000000001,0.2716666666666666,0.41833333333333333
EU,1-3 days,250-500 GBP,1,1,1.0,4,1,7,Holiday,0.0,0.0,0.9066193528693528,0.09338064713064712
North America,1-3 days,0-250 GBP,0,0,1.0,4,1,6,VFF,0.0,0.0,0.7541666666666667,0.24583333333333335
EU,4-13 days,0-250 GBP,1,1,1.0,7,2,6,Holiday,0.03333333333333333,0.0,0.6,0.36666666666666664
EU,1-3 days,0-250 GBP,0,0,5.0,7,2,1,Business or Work,0.6017857142857143,0.0,0.0,0.39821428571428574
EU,,,0,0,5.0,7,3,3,Business or Work,1.0,0.0,0.0,0.0
North America,4-13 days,1000-5000 GBP,2,1,1.0,5,2,1,VFF,0.05,0.0,0.65,0.3
EU,4-13 days,500-1000 GBP,2,0,1.0,7,4,4,VFF,0.15,0.0,0.7,0.15
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1,1,1.0,5,6,7,Business or Work,0.2,0.0,0.45,0.35
UK,4-13 days,0-250 GBP,0,0,1.0,5,4,7,VFF,0.0,0.0,0.0,1.0
Asia,4-13 days,250-500 GBP,0,0,1.0,5,3,5,VFF,0.0,0.0,0.37,0.63
EU,4-13 days,500-1000 GBP,0,0,1.0,7,2,6,VFF,0.0,0.0,0.0,1.0
EU,4-13 days,0-250 GBP,2,0,5.0,6,7,1,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,500-1000 GBP,1,1,1.0,4,2,3,Holiday,0.05,0.0,0.95,0.0
EU,1-3 days,,0,0,5.0,6,3,2,Business or Work,1.0,0.0,0.0,0.0
Asia,4-13 days,500-1000 GBP,0,0,1.0,5,1,2,VFF,0.03333333333333333,0.05,0.6166666666666667,0.3
Asia,4-13 days,250-500 GBP,1,1,1.0,4,5,1,Holiday,0.02222222222222222,0.0,0.22777777777777777,0.75
"Australia, NZ and Oceania",1-3 days,500-1000 GBP,1,1,5.0,7,1,6,Holiday,0.16666666666666666,0.0,0.5,0.3333333333333333
North America,3-6 months,more than 5000 GBP,0,0,1.0,2,4,7,Education and Other,0.1,0.75,0.05,0.1
South America,1-3 days,250-500 GBP,0,1,1.0,4,5,3,Holiday,0.3,0.0,0.2,0.5
UK,4-13 days,0-250 GBP,0,0,5.0,6,5,2,VFF,0.0,0.0,0.575,0.425
South America,1-3 days,1000-5000 GBP,1,1,1.0,5,7,5,Holiday,0.8820833333333334,0.0,0.11791666666666667,0.0
Asia,4-13 days,500-1000 GBP,0,1,1.0,4,1,2,Holiday,0.2,0.0,0.38,0.42000000000000004
North America,1-3 days,0-250 GBP,0,0,1.0,5,1,7,Holiday,0.0,0.0,0.15,0.85
EU,1-3 days,250-500 GBP,1,0,1.0,5,4,3,Business or Work,0.8449952977249886,0.0,0.1550047022750112,0.0
EU,4-13 days,0-250 GBP,0,0,5.0,8,4,2,Holiday,0.12,0.0,0.30833333333333335,0.5716666666666667
North America,4-13 days,1000-5000 GBP,2,1,1.0,4,5,3,Holiday,0.15,0.0,0.85,0.0
"Australia, NZ and Oceania",14-27 days,1000-5000 GBP,0,0,1.0,7,5,5,Holiday,0.0,0.0,0.0,1.0
North America,1-3 days,more than 5000 GBP,1,1,1.0,5,6,4,Business or Work,0.6841666666666666,0.0,0.3158333333333333,0.0
EU,1-3 days,0-250 GBP,0,1,1.0,5,1,7,VFF,0.0,0.0,0.055115778829014125,0.9448842211709858
South America,4-13 days,1000-5000 GBP,1,1,1.0,6,7,1,Business or Work,0.337202380952381,0.0,0.662797619047619,0.0
EU,1-3 days,250-500 GBP,1,0,1.0,4,1,7,VFF,0.04368862898811411,0.04417134476373607,0.722818054936333,0.18932197131181688
North America,4-13 days,0-250 GBP,0,0,1.0,5,2,1,VFF,0.016666666666666666,0.0,0.02222222222222222,0.961111111111111
EU,1-3 days,0-250 GBP,1,1,1.0,5,1,7,Holiday,0.0,0.06614065672889202,0.7551921240524182,0.17866721921868983
EU,4-13 days,250-500 GBP,0,1,1.0,5,1,4,VFF,0.0,0.0,0.32142857142857145,0.6785714285714286
EU,,250-500 GBP,1,0,1.0,7,2,2,Business or Work,0.21083333333333334,0.0375,0.08916666666666666,0.6625
EU,,500-1000 GBP,1,1,1.0,4,7,7,Business or Work,0.15,0.0,0.85,0.0
UK,4-13 days,1000-5000 GBP,0,0,1.0,5,2,4,Holiday,0.25,0.0,0.65,0.1
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,0,0,1.0,6,1,5,VFF,0.0,0.0,0.5,0.5
EU,4-13 days,250-500 GBP,0,0,1.0,4,5,7,Holiday,0.0,0.0,0.1125,0.8875
Asia,1-3 days,250-500 GBP,1,0,1.0,7,5,4,Holiday,0.55,0.05,0.15,0.25
UK,4-13 days,0-250 GBP,0,0,1.0,6,2,5,Business or Work,0.0,0.0,0.0,1.0
North America,4-13 days,500-1000 GBP,0,0,1.0,5,2,7,VFF,0.0,0.0,0.2,0.8
EU,,0-250 GBP,0,0,1.0,5,7,7,VFF,0.29916666666666675,0.0,0.4363888888888889,0.2644444444444445
EU,4-13 days,250-500 GBP,2,1,1.0,5,3,7,Holiday,0.0,0.0,0.9400000000000001,0.06
Asia,4-13 days,1000-5000 GBP,1,0,1.0,7,2,6,Business or Work,0.0,0.0,0.2375,0.7625
UK,4-13 days,1000-5000 GBP,0,0,1.0,5,7,4,Holiday,0.05,0.0,0.1,0.85
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,1,1,1.0,6,2,6,Holiday,0.0,0.0,0.9,0.1
Asia,14-27 days,500-1000 GBP,1,0,1.0,6,1,2,Holiday,0.325,0.0,0.5,0.175
EU,4-13 days,500-1000 GBP,0,0,1.0,4,4,5,VFF,0.0,0.05,0.2683333333333333,0.6816666666666668
UK,14-27 days,1000-5000 GBP,1,0,1.0,6,7,7,Business or Work,0.05,0.0,0.2,0.75
EU,14-27 days,0-250 GBP,0,0,1.0,2,2,7,VFF,0.0,0.1,0.14920222392866211,0.7507977760713379
"Australia, NZ and Oceania",4-13 days,250-500 GBP,0,0,1.0,4,4,7,VFF,0.0,0.0,0.16666666666666666,0.8333333333333333
UK,4-13 days,0-250 GBP,0,0,1.0,4,1,5,Education and Other,0.0,0.0,0.0,1.0
EU,4-13 days,500-1000 GBP,1,0,1.0,4,6,3,Business or Work,0.8404624542124542,0.0,0.1595375457875458,0.0
Asia,1-3 months,1000-5000 GBP,0,0,1.0,2,1,6,Education and Other,0.0,0.65,0.15,0.2
Asia,4-13 days,0-250 GBP,1,1,1.0,7,4,1,Holiday,0.5375,0.0,0.3375,0.125
EU,1-3 days,250-500 GBP,1,0,1.0,6,6,5,VFF,0.9366867242234889,0.0,0.0,0.06331327577651108
Asia,4-13 days,500-1000 GBP,1,1,5.0,3,6,7,Holiday,0.05,0.0,0.9,0.05
Africa,14-27 days,250-500 GBP,0,0,1.0,6,2,7,VFF,0.1,0.0,0.35,0.55
EU,4-13 days,500-1000 GBP,2,0,1.0,6,5,6,Holiday,0.0,0.0,0.9625,0.0375
North America,,0-250 GBP,1,0,1.0,8,6,6,VFF,0.15833333333333335,0.0,0.5583333333333333,0.2833333333333333
North America,14-27 days,500-1000 GBP,0,0,1.0,5,5,7,Holiday,0.0,0.0,0.05,0.95
UK,1-3 months,1000-5000 GBP,0,0,1.0,5,1,3,VFF,0.0,0.0,0.0,1.0
Asia,4-13 days,1000-5000 GBP,1,0,1.0,5,6,3,Business or Work,0.5691666666666666,0.0,0.43083333333333335,0.0
EU,14-27 days,500-1000 GBP,0,0,5.0,2,2,4,Holiday,0.0,0.0,0.7,0.3
EU,4-13 days,500-1000 GBP,1,1,1.0,5,5,6,Holiday,0.55,0.0,0.4,0.05
Asia,4-13 days,1000-5000 GBP,0,1,1.0,5,4,7,Holiday,0.02,0.15,0.47000000000000003,0.36
EU,,0-250 GBP,1,0,1.0,4,1,1,Holiday,0.08636904761904762,0.16799603174603173,0.6403968253968254,0.10523809523809524
North America,1-3 days,0-250 GBP,1,1,5.0,5,4,2,Holiday,0.3,0.0,0.7,0.0
Asia,4-13 days,more than 5000 GBP,1,0,1.0,5,4,7,Holiday,0.15,0.05,0.65,0.15
"Australia, NZ and Oceania",4-13 days,250-500 GBP,2,0,1.0,4,6,2,VFF,0.25,0.0,0.67,0.08
EU,1-3 days,0-250 GBP,1,1,1.0,4,1,6,Holiday,0.0,0.0,1.0,0.0
North America,4-13 days,250-500 GBP,0,1,1.0,2,3,6,Holiday,0.0,0.05,0.2,0.75
North America,1-3 days,0-250 GBP,0,0,1.0,4,2,7,VFF,0.0,0.0,0.18857142857142856,0.8114285714285716
EU,1-3 days,,0,0,5.0,6,7,6,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 days,250-500 GBP,1,0,1.0,6,1,6,VFF,0.06487119090060267,0.0,0.8520445812357578,0.08308422786363963
EU,4-13 days,500-1000 GBP,0,0,1.0,2,7,4,Holiday,0.0,0.42892857142857144,0.5567857142857143,0.014285714285714285
North America,1-3 days,250-500 GBP,0,0,5.0,8,4,3,Holiday,0.0,0.1,0.75,0.15
EU,4-13 days,250-500 GBP,0,0,1.0,8,2,6,Holiday,0.0,0.0,0.6295238095238096,0.37047619047619046
EU,1-3 days,0-250 GBP,2,1,1.0,4,5,3,Business or Work,0.27208333333333334,0.0,0.3895833333333333,0.33833333333333326
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,0,0,1.0,6,5,2,Business or Work,0.4,0.0,0.1625,0.4375
Non-EU Europe,1-3 days,500-1000 GBP,1,1,1.0,4,7,5,Holiday,0.7069047619047618,0.0,0.2930952380952381,0.0
UK,1-3 days,0-250 GBP,0,0,1.0,4,1,7,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,0-250 GBP,0,1,5.0,8,7,5,VFF,0.24,0.0,0.2,0.5599999999999999
"Australia, NZ and Oceania",1-3 months,1000-5000 GBP,0,0,1.0,5,1,6,Holiday,0.0,0.0,0.05,0.95
EU,1-3 days,0-250 GBP,0,0,1.0,5,1,7,VFF,0.03800123368041324,0.0,0.19072216975846334,0.7712765965611235
North America,4-13 days,500-1000 GBP,0,1,1.0,7,5,4,VFF,0.0,0.0,0.09,0.9099999999999999
EU,4-13 days,250-500 GBP,1,0,1.0,4,2,6,Holiday,0.0,0.06400793650793651,0.9359920634920635,0.0
EU,14-27 days,1000-5000 GBP,1,0,5.0,5,1,2,Holiday,0.1,0.0,0.9,0.0
EU,4-13 days,250-500 GBP,1,0,5.0,5,6,3,Holiday,0.4,0.0,0.6,0.0
North America,4-13 days,1000-5000 GBP,2,1,1.0,6,4,4,Holiday,0.15,0.0,0.75,0.1
EU,1-3 days,500-1000 GBP,1,0,5.0,4,5,3,Business or Work,0.7083333333333333,0.0,0.19916666666666666,0.0925
EU,4-13 days,0-250 GBP,0,1,1.0,5,3,7,VFF,0.016666666666666666,0.0,0.25,0.7333333333333334
EU,,0-250 GBP,0,0,5.0,5,5,5,Business or Work,0.860952231248284,0.0,0.07550913633150476,0.06353863242021138
EU,,,0,0,5.0,5,4,4,Business or Work,1.0,0.0,0.0,0.0
Asia,1-3 days,1000-5000 GBP,1,1,5.0,6,3,1,Business or Work,0.14875,0.0,0.81375,0.0375
North America,4-13 days,1000-5000 GBP,1,1,1.0,7,1,1,Holiday,0.5583333333333333,0.0,0.43166666666666664,0.01
North America,,500-1000 GBP,1,1,1.0,4,4,4,Holiday,0.95,0.0,0.05,0.0
Asia,4-13 days,250-500 GBP,1,1,1.0,5,4,1,Holiday,0.016666666666666666,0.55,0.3833333333333333,0.05
UK,1-3 days,500-1000 GBP,1,1,1.0,6,4,3,Holiday,1.0,0.0,0.0,0.0
Asia,3-6 months,,1,0,1.0,5,7,2,Business or Work,0.8,0.05,0.15,0.0
UK,4-13 days,1000-5000 GBP,1,0,1.0,6,2,6,Business or Work,0.2,0.05,0.2,0.55
EU,1-3 days,500-1000 GBP,1,0,1.0,5,6,5,Business or Work,1.0,0.0,0.0,0.0
UK,3-6 months,,0,0,1.0,6,4,5,Holiday,0.05,0.2,0.15,0.6
EU,1-3 months,1000-5000 GBP,0,0,1.0,4,5,5,Business or Work,0.28250000000000003,0.305,0.05,0.3625
North America,1-3 days,0-250 GBP,0,1,1.0,2,4,2,VFF,0.025,0.05,0.1125,0.8125
EU,1-3 days,250-500 GBP,1,1,1.0,6,5,4,Business or Work,0.47178571428571436,0.0,0.5282142857142856,0.0
EU,4-13 days,500-1000 GBP,2,0,1.0,5,2,5,Holiday,0.14166666666666666,0.0,0.7291666666666666,0.12916666666666668
Africa,1-3 days,500-1000 GBP,1,1,1.0,6,5,4,Holiday,0.9,0.05,0.0,0.05
EU,3-6 months,1000-5000 GBP,0,0,1.0,2,2,6,Education and Other,0.1,0.5,0.2,0.2
North America,1-3 days,1000-5000 GBP,1,1,1.0,4,2,7,Holiday,0.30333333333333334,0.0,0.3466666666666667,0.35
Africa,4-13 days,500-1000 GBP,0,1,1.0,4,4,6,VFF,0.05,0.0,0.9,0.05
EU,1-3 days,250-500 GBP,1,1,5.0,5,7,5,Holiday,0.0,0.0,1.0,0.0
Africa,4-13 days,1000-5000 GBP,0,0,1.0,6,5,6,VFF,0.0,0.0,0.8,0.2
EU,,250-500 GBP,1,1,1.0,4,2,2,Holiday,0.20833333333333331,0.0,0.7916666666666666,0.0
North America,4-13 days,1000-5000 GBP,1,1,1.0,5,6,3,Business or Work,0.8224068986568988,0.0,0.17759310134310136,0.0
UK,4-13 days,250-500 GBP,0,0,1.0,4,1,1,VFF,0.0,0.0,0.041666666666666664,0.9583333333333333
EU,4-13 days,500-1000 GBP,0,0,1.0,4,5,7,Holiday,0.0,0.0,0.78125,0.21875
Asia,14-27 days,1000-5000 GBP,0,1,1.0,2,2,3,VFF,0.05,0.25,0.4,0.3
Asia,4-13 days,0-250 GBP,1,0,1.0,4,3,7,VFF,0.11666666666666665,0.05,0.65,0.18333333333333332
North America,1-3 days,0-250 GBP,1,1,5.0,4,5,3,Holiday,0.13238095238095238,0.0,0.8176190476190477,0.05
Asia,4-13 days,500-1000 GBP,1,0,1.0,6,7,2,Holiday,0.812857142857143,0.0,0.1871428571428571,0.0
EU,4-13 days,500-1000 GBP,1,1,1.0,6,1,4,Holiday,0.10666666666666666,0.0,0.8333333333333333,0.06
EU,1-3 days,500-1000 GBP,0,0,1.0,5,1,6,Holiday,0.11750000000000001,0.0,0.26964285714285713,0.6128571428571429
UK,1-3 days,0-250 GBP,0,0,1.0,7,5,3,VFF,0.0,0.0,0.6041666666666667,0.3958333333333333
North America,4-13 days,1000-5000 GBP,2,1,1.0,5,2,1,Holiday,0.05,0.0,0.65,0.3
EU,1-3 days,0-250 GBP,1,1,5.0,5,7,5,Holiday,0.0,0.0,1.0,0.0
EU,1-3 days,1000-5000 GBP,1,1,1.0,5,6,4,Business or Work,0.7083333333333335,0.0,0.2916666666666667,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,5,2,7,VFF,0.0,0.0,0.25075765862175403,0.7492423413782461
Asia,1-3 days,0-250 GBP,1,1,1.0,4,1,7,Holiday,0.4,0.0,0.4914943609022556,0.10850563909774436
EU,1-3 days,0-250 GBP,0,0,5.0,4,3,2,Business or Work,0.8530357142857143,0.0,0.14696428571428571,0.0
North America,4-13 days,1000-5000 GBP,1,0,1.0,7,3,6,VFF,0.0,0.0,1.0,0.0
North America,4-13 days,1000-5000 GBP,1,1,1.0,4,5,6,Business or Work,0.02,0.0,0.22999999999999998,0.75
EU,,0-250 GBP,1,0,5.0,4,5,5,Holiday,0.071875,0.0,0.9125,0.015625
EU,,0-250 GBP,0,0,1.0,2,3,3,Holiday,0.15,0.0,0.5,0.35
EU,,0-250 GBP,0,0,5.0,4,2,2,Business or Work,0.4092171717171717,0.0,0.4115331890331889,0.17924963924963927
EU,4-13 days,1000-5000 GBP,1,0,1.0,2,4,7,Holiday,0.1,0.0,0.15,0.75
EU,4-13 days,0-250 GBP,2,0,5.0,5,7,2,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,250-500 GBP,0,0,1.0,4,4,7,VFF,0.0,0.0,0.36166666666666664,0.6383333333333333
EU,4-13 days,250-500 GBP,1,0,1.0,5,4,6,Holiday,0.05,0.0,0.4708333333333333,0.4791666666666667
EU,4-13 days,250-500 GBP,0,0,1.0,7,4,1,VFF,0.0,0.0,0.2628968253968254,0.7371031746031745
North America,4-13 days,250-500 GBP,1,1,1.0,6,2,6,Holiday,0.0,0.0,0.765357142857143,0.23464285714285715
North America,,0-250 GBP,1,1,5.0,2,6,6,Business or Work,0.1,0.3,0.6,0.0
Asia,1-3 days,1000-5000 GBP,1,0,1.0,5,6,4,Business or Work,0.39,0.0,0.61,0.0
North America,14-27 days,500-1000 GBP,1,1,1.0,5,5,6,Holiday,0.1,0.0,0.7678571428571429,0.13214285714285715
EU,4-13 days,250-500 GBP,1,0,1.0,5,1,3,Holiday,0.1,0.0,0.9,0.0
UK,,0-250 GBP,0,0,1.0,5,5,5,Business or Work,0.5816666666666667,0.0,0.0,0.41833333333333333
UK,,250-500 GBP,0,0,1.0,5,5,5,Business or Work,0.3450000000000001,0.0,0.3,0.355
EU,4-13 days,250-500 GBP,1,1,1.0,2,5,7,Holiday,0.05,0.0,0.85,0.1
EU,4-13 days,250-500 GBP,0,0,1.0,6,1,4,Holiday,0.0,0.0,0.23541666666666666,0.7645833333333333
Asia,14-27 days,1000-5000 GBP,0,0,1.0,7,3,1,VFF,0.0,0.0,0.2708333333333333,0.7291666666666666
North America,4-13 days,500-1000 GBP,1,1,1.0,8,4,4,Holiday,0.075,0.05,0.675,0.2
EU,1-3 days,0-250 GBP,0,0,1.0,7,1,6,VFF,0.0,0.0,0.10880073358014535,0.8911992664198548
UK,1-3 days,0-250 GBP,0,0,1.0,6,1,6,VFF,0.0,0.0,0.2186951936951937,0.7813048063048063
Asia,1-3 months,1000-5000 GBP,0,0,1.0,2,6,3,Education and Other,0.0,0.5666666666666667,0.25,0.18333333333333332
Asia,1-3 months,1000-5000 GBP,1,1,1.0,6,7,3,VFF,0.175,0.15,0.575,0.1
EU,4-13 days,250-500 GBP,1,0,1.0,6,1,5,Holiday,0.02222222222222222,0.0,0.9777777777777779,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,4,2,7,Holiday,0.0,0.0,0.20796467232787244,0.7920353276721277
North America,4-13 days,0-250 GBP,0,0,1.0,8,6,2,VFF,0.0,0.0,0.05,0.95
EU,4-13 days,0-250 GBP,2,0,5.0,6,6,6,VFF,0.175,0.0,0.775,0.05
EU,4-13 days,250-500 GBP,0,1,1.0,5,1,3,VFF,0.025,0.0,0.65,0.325
EU,1-3 days,0-250 GBP,0,0,1.0,5,2,7,VFF,0.0,0.0,0.25075765862175403,0.7492423413782461
EU,1-3 days,250-500 GBP,1,1,1.0,4,4,3,Business or Work,0.42250000000000004,0.0,0.5775,0.0
North America,4-13 days,0-250 GBP,0,0,5.0,6,7,4,VFF,0.4532142857142857,0.0,0.21428571428571427,0.3325
North America,4-13 days,500-1000 GBP,0,0,1.0,4,2,3,VFF,0.0,0.0,0.12142857142857144,0.8785714285714284
EU,1-3 days,250-500 GBP,1,0,1.0,4,2,7,Holiday,0.0,0.0,0.8781917184870138,0.12180828151298606
EU,14-27 days,0-250 GBP,0,0,1.0,8,7,1,VFF,0.0,0.01875,0.020833333333333332,0.9604166666666668
EU,4-13 days,500-1000 GBP,1,1,1.0,2,2,6,VFF,0.0,0.0,1.0,0.0
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,2,1,1.0,4,5,1,VFF,0.15,0.0,0.85,0.0
EU,,0-250 GBP,1,0,5.0,5,1,1,Holiday,0.0,0.0,1.0,0.0
North America,4-13 days,500-1000 GBP,1,1,5.0,8,1,5,Education and Other,0.1,0.0,0.9,0.0
EU,4-13 days,500-1000 GBP,2,0,1.0,7,1,5,Holiday,0.0,0.0,0.9,0.1
EU,1-3 days,500-1000 GBP,1,1,1.0,6,4,2,Holiday,0.7207142857142858,0.0,0.27928571428571425,0.0
Asia,4-13 days,1000-5000 GBP,1,0,1.0,4,5,1,Holiday,1.0,0.0,0.0,0.0
EU,4-13 days,500-1000 GBP,1,0,1.0,6,5,1,Holiday,0.8875,0.0,0.075,0.0375
EU,1-3 days,0-250 GBP,0,0,5.0,2,1,7,VFF,0.2878571428571428,0.0,0.35333333333333333,0.35880952380952386
EU,4-13 days,0-250 GBP,0,0,5.0,5,6,7,VFF,0.23416666666666663,0.016666666666666666,0.14416666666666667,0.605
Asia,4-13 days,1000-5000 GBP,1,1,1.0,6,3,6,Holiday,0.2979166666666667,0.22333333333333333,0.47874999999999995,0.0
EU,4-13 days,250-500 GBP,1,0,5.0,8,7,4,Holiday,0.0,0.0,1.0,0.0
EU,1-3 days,0-250 GBP,0,0,5.0,4,7,5,VFF,0.7801082251082252,0.0,0.12030303030303031,0.09958874458874459
Asia,4-13 days,0-250 GBP,0,0,5.0,4,3,6,Business or Work,0.4,0.0,0.3783333333333333,0.22166666666666668
UK,4-13 days,1000-5000 GBP,0,0,1.0,5,2,5,VFF,0.06,0.0,0.35,0.5900000000000001
Asia,1-3 days,1000-5000 GBP,1,1,1.0,4,4,3,VFF,0.5083333333333333,0.0,0.4416666666666666,0.05
Asia,1-3 days,0-250 GBP,1,1,1.0,5,6,5,Holiday,0.17083333333333334,0.0,0.7791666666666666,0.05
UK,4-13 days,0-250 GBP,0,0,1.0,3,2,7,VFF,0.0,0.0,0.25,0.75
EU,4-13 days,500-1000 GBP,1,0,1.0,4,6,7,Business or Work,0.18333333333333332,0.0,0.8166666666666668,0.0
North America,14-27 days,more than 5000 GBP,1,0,1.0,5,5,7,Holiday,0.4,0.15,0.425,0.025
South America,1-3 months,1000-5000 GBP,1,1,1.0,5,2,3,Holiday,0.1,0.05,0.75,0.1
EU,4-13 days,0-250 GBP,1,0,1.0,6,4,5,Holiday,0.13333333333333333,0.0,0.5916666666666666,0.275
EU,4-13 days,500-1000 GBP,1,1,1.0,8,1,5,Business or Work,0.0,0.0,1.0,0.0
Africa,1-3 days,500-1000 GBP,1,1,1.0,4,1,7,Holiday,0.15714285714285714,0.0,0.8142857142857143,0.02857142857142857
UK,14-27 days,1000-5000 GBP,1,1,1.0,8,3,3,VFF,0.15,0.0,0.65,0.2
UK,4-13 days,500-1000 GBP,2,0,1.0,7,2,3,Holiday,0.1,0.0,0.55,0.35
Asia,4-13 days,250-500 GBP,0,1,1.0,7,1,3,Holiday,0.0,0.0,0.2,0.8
EU,4-13 days,0-250 GBP,0,0,1.0,8,4,5,VFF,0.0,0.0,0.025,0.975
EU,4-13 days,250-500 GBP,1,1,1.0,4,6,3,Holiday,0.18503968253968256,0.0,0.8149603174603174,0.0
UK,4-13 days,,0,1,5.0,6,2,2,Business or Work,0.05,0.05,0.05,0.85
EU,1-3 days,,0,0,5.0,5,4,2,Business or Work,1.0,0.0,0.0,0.0
North America,4-13 days,500-1000 GBP,1,0,1.0,4,3,7,Holiday,0.07222222222222222,0.0,0.7486111111111111,0.17916666666666664
EU,4-13 days,250-500 GBP,1,1,1.0,5,4,1,Holiday,0.0,0.0,1.0,0.0
EU,1-3 days,500-1000 GBP,1,1,1.0,4,1,6,Holiday,0.2475,0.0,0.3958333333333333,0.35666666666666663
EU,4-13 days,0-250 GBP,0,1,1.0,2,5,7,Holiday,0.0,0.0,0.7458333333333333,0.25416666666666665
North America,1-3 days,0-250 GBP,1,0,1.0,8,7,5,Holiday,0.17083333333333334,0.0,0.7541666666666667,0.075
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1,0,1.0,5,7,3,Business or Work,0.4,0.0,0.25,0.35
North America,,500-1000 GBP,1,1,1.0,4,6,6,Business or Work,0.45,0.0,0.55,0.0
EU,1-3 days,250-500 GBP,1,1,1.0,7,1,6,Holiday,0.0,0.0,1.0,0.0
North America,4-13 days,1000-5000 GBP,1,0,1.0,6,7,1,Holiday,0.95,0.0,0.05,0.0
UK,1-3 days,0-250 GBP,0,0,1.0,7,5,4,VFF,0.0,0.0,0.05,0.95
EU,1-3 days,250-500 GBP,0,0,1.0,4,1,6,Holiday,0.12812439280705537,0.0,0.4433254185614867,0.428550188631458
Asia,4-13 days,more than 5000 GBP,1,1,1.0,5,1,3,Business or Work,0.4375,0.0,0.4125,0.15
North America,14-27 days,500-1000 GBP,0,0,1.0,4,2,3,VFF,0.0,0.0,0.45,0.55
UK,4-13 days,250-500 GBP,0,0,1.0,6,7,1,Business or Work,0.0,0.0,0.0,1.0
North America,1-3 days,500-1000 GBP,1,0,1.0,6,6,4,VFF,0.7716666666666666,0.0,0.22833333333333333,0.0
Asia,4-13 days,500-1000 GBP,0,1,1.0,4,2,7,Holiday,0.1,0.0,0.8,0.1
Non-EU Europe,1-3 days,0-250 GBP,1,0,1.0,8,1,7,Holiday,0.1375,0.0,0.2125,0.65
Asia,1-3 days,250-500 GBP,1,1,1.0,5,4,3,Business or Work,0.7191666666666666,0.0,0.2808333333333334,0.0
Africa,14-27 days,500-1000 GBP,0,0,1.0,5,4,5,Holiday,0.0,0.0,0.45,0.55
EU,1-3 months,250-500 GBP,0,0,1.0,7,4,2,VFF,0.0,0.0,0.1,0.9
EU,4-13 days,250-500 GBP,0,0,1.0,5,3,7,VFF,0.19807539682539682,0.0,0.3222023809523809,0.47972222222222227
UK,4-13 days,0-250 GBP,0,0,5.0,4,6,6,VFF,0.0,0.05,0.15,0.8
UK,4-13 days,0-250 GBP,0,0,1.0,7,2,5,VFF,0.0,0.0,0.0,1.0
South America,14-27 days,0-250 GBP,0,0,1.0,6,4,3,VFF,0.05,0.0,0.1,0.85
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,0,0,1.0,6,3,7,VFF,0.0,0.07583333333333334,0.31583333333333335,0.6083333333333333
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,1,1,5.0,7,6,1,Holiday,0.15,0.0,0.7,0.15
EU,1-3 days,0-250 GBP,0,0,1.0,2,1,7,Holiday,0.0,0.0,0.32905527742198226,0.670944722578018
EU,1-3 days,0-250 GBP,1,1,5.0,3,2,7,Holiday,0.0,0.0,1.0,0.0
Asia,14-27 days,1000-5000 GBP,1,1,1.0,6,5,3,Holiday,0.09,0.2125,0.6375,0.06
EU,4-13 days,1000-5000 GBP,1,1,1.0,4,1,5,Business or Work,0.02,0.0,0.9800000000000001,0.0
EU,4-13 days,0-250 GBP,0,0,5.0,4,4,3,Business or Work,0.1488095238095238,0.0,0.6166666666666666,0.23452380952380952
Asia,4-13 days,500-1000 GBP,1,1,1.0,7,7,1,Holiday,0.0,0.0,0.85,0.15
EU,4-13 days,0-250 GBP,0,1,1.0,6,1,1,Business or Work,0.0,0.0,0.15,0.85
EU,1-3 days,1000-5000 GBP,1,0,1.0,6,6,4,Business or Work,0.6497619047619048,0.0,0.3502380952380952,0.0
UK,4-13 days,1000-5000 GBP,1,0,1.0,6,6,7,VFF,0.05,0.0,0.65,0.3
EU,4-13 days,500-1000 GBP,1,1,5.0,7,2,5,Holiday,0.0,0.0,0.95,0.05
EU,4-13 days,500-1000 GBP,0,0,1.0,8,3,7,VFF,0.05,0.0,0.24857142857142858,0.7014285714285714
UK,4-13 days,0-250 GBP,0,0,1.0,8,6,3,VFF,0.0,0.0,0.0,1.0
